start	end	text
496680	500280	Donc je sais pas qui c'est qui s'occupe de la publicité là-dedans, à mon avis il sera
500280	503560	le premier à faire partie de la charrette quand il sera racheté.
503560	504560	Imagique-les.
504560	505560	Mais qu'on pense à toi.
505560	508560	Moi je me propose de reprendre l'emploi.
508560	513000	Il paraît Captain Web que tu aurais déposé une offre toi aussi pour racheter le poste.
513000	517200	Oui tout à fait, alors j'ai envoyé mon offre officielle au journal Le Monde pour 1 euro
517200	522200	effectivement, j'ai accès à de le racheter, je mettrai des pubs absents absolument partout
522200	523200	et c'est bon quoi.
523200	526200	Donc voilà, et là mon fauteuil vient de se barrer.
526200	527200	Ok.
527200	528200	Nous suivante ?
528200	529200	Ah bon encore le poste.
529840	533440	Attendez, il y a quand même des gens qui sont, comme je vous le disais quand il s'agit
533440	538200	du monde d'aussi innovateur que le poste, il y a toujours des gens qui se proposent,
538200	539200	donc il y a eu déjà des offres.
539200	540200	Ah.
540200	543200	Alors qu'est-ce qu'on a eu ? On a eu le duo Pierre Berger et Jacques Roselin.
543200	544200	Mais qui sont ces gens ?
544200	546200	Pierre Berger c'est pas le copain de Ségolène ?
546200	549200	Alors Pierre Berger c'est celui qui a créé le...
549200	550200	Le désir d'avenir.
550200	552200	Non c'est le financier de Ségolène.
552200	555200	Je sais pas si c'est le financier de Ségolène, ce que je sais c'est qu'on a le fondateur
555200	556200	de courrier international.
556200	557200	Ah quand même.
558200	561200	Et qui a aussi créé vendredi, je sais pas si vous l'avez déjà vu.
561200	562200	Vendredi.
562200	563200	Uniquement le samedi.
563200	565200	Alors ça sort le vendredi.
565200	566200	Vendredi 13.
566200	567200	C'est le copain de Robinson Crusoe.
568200	569200	Voilà c'est ça.
569200	573200	Donc c'est un truc qui sort tous les vendredis, qui reprend des articles de blogueurs, gratuitement
573200	575200	a priori, parce qu'on va quand même pas les payer non plus.
575200	577200	Et qui a l'air de faire son chemin.
577200	581200	Il se l'a dit, Jacques Roselin vous le connaissez peut-être aussi.
581200	585200	Puisque c'est le mec qui avait lancé Canal Web au début de 2000 et qui c'est qui se
585200	586200	rappelle de ça ?
587200	588200	Tu te rappelles lors de ton père c'est sûr.
588200	589200	Tu te rappelles.
589200	591200	Mais si Canal Web, la première web TV française.
591200	592200	Bah oui.
592200	594200	Même Le Monde d'ailleurs, Le Monde avait une émission dessus, il y avait plein de
594200	595200	trucs.
595200	596200	C'est chouette.
596200	597200	Même Le Monde.
597200	598200	C'est ta référence en fait.
598200	599200	Je connais bien.
599200	601200	Il passait K2000 dessus c'était bien.
601200	602200	Bref.
602200	605200	Et puis surtout on a Pierre Chapas qui a créé Wikio.
605200	607200	Je pense qu'il y a que moi qui le connais.
607200	609200	Qui Wikio ou Pierre Chapas ?
609200	610200	Non Pierre Chapas.
610200	611200	Ah oui peut-être qu'il y a que toi qui le connais.
611200	614200	Mais par contre le troisième, enfin un des autres preneurs vous le connaissez sûrement.
614200	615200	Tous.
615200	617200	Il s'agit, on en a parlé il y a deux semaines.
617200	619200	Il s'agit d'une société novatrice.
619200	620200	Attention.
620200	623200	Une société qui transforme le trocadéro en Mad Max en balançant de l'argent.
623200	624200	My god.
624200	625200	Oh non le trocar là.
625200	626200	Oui il rentre à Billy Webb.
626200	627200	On est winner effectivement.
627200	629200	C'est eux, ils sont repreneurs.
629200	632200	Alors le truc le plus étonnant, et ça je l'ai appris en regardant Inu, c'est que ces
632200	633200	mecs là gagnent de l'argent.
633200	634200	Ah bon ?
634200	635200	Bah oui.
635200	637200	Et tu sais que quand même ces gars là ont 14 millions de trésorerie.
637200	638200	Bah ça m'étonne pas.
638200	639200	Moi ça m'étonne.
639200	640200	De centimes ?
640200	641200	Non non, d'euros apparemment.
641200	642200	De francs.
642200	644200	Ils ont pas du tout balancé dans la rue.
644200	645200	Les français FA.
645200	648200	Enfin maintenant quand ils auront payé l'amende qu'ils l'avaient à la préfecture de Paris,
648200	650200	je pense qu'il leur restera peut-être pas des masses.
650200	652200	Vu qu'ils ont un quartier à reconstruire.
652200	654200	Ils ont à leur coûter cher.
654200	656200	Ok allez on passe à la suite.
658200	660200	Et puis là ça va être du rapide du clair.
660200	662200	Et comme ça j'aurai fini ma rubrique en 5 minutes exactement.
662200	663200	Ah bon ?
663200	664200	Et ça sera parfait.
664200	665200	Il y a que deux news.
665200	666200	Ah ouais moi je fais deux news.
666200	668200	C'est une blague, il faut que je tienne tout le reste.
669200	672200	On me dit à chaque fois que ton père fait des rubriques d'une heure vingt.
672200	674200	Ce soir ça va être bref.
674200	676200	Donc à l'émission on fera 20 minutes exactement.
676200	677200	C'est fini ça y est.
677200	678200	Allez salut tout le monde.
678200	679200	Bonne nuit à tous.
679200	681200	On a plus que 10 minutes à tenir.
681200	682200	Alors on décrache le morceau.
682200	685200	Les mecs ils sont pas contents, sur le chat ils commencent déjà à se peindre.
685200	686200	Ils se peignent tout le temps.
686200	687200	C'est vrai.
687200	688200	C'est des plaigneurs.
688200	689200	On devrait les fouetter aussi.
689200	691200	Un petit fouet pour le chat là.
692200	693200	J'ai eu mal.
693200	696200	Et aussi pour ceux qui nous écoutent, on dit fait rire.
696200	697200	Tiens pour toi auditeur.
699200	702200	Comment il fait pour gagner 10 secondes sur sa rubrique ?
702200	704200	Il fouette tout le monde.
704200	705200	Au boulot.
705200	706200	J'ai encore deux pages.
706200	709200	Je vais commencer par vous parler d'un sujet que tout le monde adore.
709200	710200	C'est Frédéric Lefèvre.
710200	712200	Le porte-parole de l'UMP.
712200	713200	Il est sur Twitter.
713200	714200	Celui qui aime le plus l'internet.
714200	716200	Celui qui s'est fait bannir de Twitter.
716200	717200	Qui s'est fait bannir.
717200	718200	Voilà il a eu des revenus.
718200	720200	J'ai plus rien à dire ils m'ont tout bannis.
720200	721200	Ah c'était ça.
721200	723200	La rubrique est finie je passe la parole à ton père.
723200	725200	Le web 2.0 c'est...
730200	732200	Voilà c'était ça Frédéric Lefèvre.
732200	734200	Je crois qu'il faut arrêter de fouetter la chatroom.
734200	735200	Parce qu'on vient de m'envoyer un lien.
735200	737200	Qui s'intitule, je tiens à le préciser.
737200	738200	Coupe le 2.
738200	740200	Fistez sans faire mal.
740200	742200	Je crois avoir vu que c'était sur OFéminin.com.
742200	744200	Je me précipite sur le site.
744200	747200	Le truc marrant c'est que le site OFéminin.com.
747200	749200	Qui est sûrement celui où il y a le taux de présence féminin le plus haut.
749200	752200	Et celui où il y a le taux de pervers le plus haut.
752200	754200	Il y en a trois pages quoi.
754200	756200	C'est un peu le poste.
756200	758200	Alors Capitaine Web, Frédéric Lefèvre.
758200	760200	Juste pour rebondir sur ce que me disait leur ton père.
760200	762200	Il faut savoir qu'une fois on avait regardé sur Wikipédia.
762200	764200	Il y a trois techniques pour fister.
764200	766200	Qui sont bien spécifiques.
766200	768200	Avec le poing, donc trois positions de poing.
768200	770200	Et l'ordre de ton père.
770200	772200	Le vrai, une rubrique là dessus.
772200	774200	Parce que sur Wikipédia on trouve absolument tout.
774200	776200	Moi on m'a dit qu'il y avait des photos de l'ordre de ton père justement.
776200	780200	Non plutôt de la main de l'ordre de ton père.
780200	782200	Ça m'a grasseuse.
782200	784200	À l'intérieur d'un poney.
784200	786200	Pour en revenir, puisqu'on est tombé directement dans le gras.
786200	788200	J'ai vu la photo d'un mec.
788200	790200	Apparemment un docteur pour éléphant.
790200	792200	Qui avait la tête en entier dans le cul d'un éléphant.
792200	794200	C'est une vieille photo celle-là.
794200	796200	Montage, montage ou pas montage ?
796200	798200	Il me semble que c'est pas montage.
798200	800200	Et la fameuse vidéo d'Ed Feking, montage ou pas montage ?
800200	802200	Montage.
802200	804200	Le vieux morceau de la texte.
804200	806200	Merci.
806200	808200	La vidéo était bien faite.
808200	810200	On revient dans l'ordre de ton père.
810200	812200	Qui utilise un poney comme un gant.
812200	814200	Frédéric Lefebvre.
814200	816200	Il s'est pointé sur Twitter.
816200	818200	Il a commencé par lancer 2-3 phrases sympas.
818200	820200	Salut les gars, on est bien ici.
820200	822200	Bonjour à tous, vous m'aimez mais je sais.
822200	824200	Kikoulol.
824200	826200	Il s'est fait bannir puisque le mot est vite passé sur Twitter.
826200	828200	Environ 10 minutes.
828200	830200	La quasi intégralité de tous les comptes Twitter français.
830200	832200	L'avait déclaré comme spammer et donc il s'est fait virer.
832200	834200	Comme Lefebvre ne dit jamais...
834200	836200	Non c'est rien.
836200	838200	Il avait 3 ou 4 comptes.
838200	840200	Et finalement il a trouvé la solution.
840200	842200	Puisqu'il s'est fait vérifier son compte.
842200	844200	Donc il est allé voir directement l'équipe de Twitter.
844200	846200	Je ne sais pas s'il a pris l'avion en offray pour aller là bas.
846200	848200	Pour montrer que c'était bien lui.
848200	850200	Maintenant il a un compte vérifié, donc on ne peut plus bannir.
850200	852200	Par contre ce qu'on peut faire c'est le laisser parler dans le vide.
852200	854200	Ce que les gens font assez bien.
854200	856200	Il faut bien le dire.
856200	858200	Même si on continue à parler un peu.
858200	860200	Il a quand même beaucoup de followers.
860200	862200	J'ai vu dans le classement de retweets qu'il était quand même dans le top 20.
862200	864200	Oui mais ne t'inquiète pas, ça va vite passer.
864200	866200	Parce que de toute façon...
866200	868200	Moi on m'a dit qu'il le suivait.
868200	870200	C'est un de ses followers.
870200	872200	Je ne sais pas, j'ai plein de monde qui me suit.
872200	874200	J'ai eu le ministre de l'agriculture Michel Gambarnier qui m'avait suivi.
874200	876200	Et j'avais eu Jacques Chirac aussi qui m'avait suivi.
876200	878200	Un truc marrant concernant Jacques Chirac,
878200	880200	c'est que tout le monde se disait
880200	882200	est-ce que c'est un fake, est-ce que c'est un vrai.
882200	884200	Et dès que je lui ai demandé une nouvelle de son compte ensuite
884200	886200	au Japon, il m'a immédiatement bloqué.
886200	888200	Et là je me suis dit, c'est peut-être le vrai finalement.
888200	890200	Je ne crois pas que c'est le vrai.
890200	892200	Donc voilà, il est revenu.
892200	894200	Et puis il est content.
894200	896200	Ce qu'il nous a dit, c'est...
896200	898200	Pour expliquer ça, ce qu'il est passé après en interview
898200	900200	sur LCI, qui s'appelle TF1 News d'ailleurs.
900200	902200	Chouette.
902200	904200	Et il a déclaré...
904200	906200	J'aime beaucoup le Capitaine Web.
906200	908200	Avant de déclarer ça, il a dit quelque chose comme...
908200	910200	Bonne fise d'appétit !
910200	912200	Alors évidemment c'est pas vérifié parce que j'ai absolument pas fait de recherche.
912200	914200	Mais il me semble avoir vu passer qu'il avait dit quelque chose.
914200	916200	Il a dit...
916200	918200	Alors soit les utilisateurs m'ont bloqué,
918200	920200	soit Twitter est tombé
920200	922200	sur le coût d'une énorme nombre de followers
922200	924200	que j'ai ramené tout d'un coup sur Twitter.
924200	926200	Ah bah oui, c'est sûrement ça.
926200	928200	Il y avait un article à propos de Twitter
928200	930200	et de Frédéric Lefebvre. Il s'expliquait la technique
930200	932200	qu'ils avaient utilisée justement pour qu'ils se fassent gicler.
932200	934200	C'est simple, tu cliques sur bloquer.
934200	936200	Déclarez comme eux.
936200	938200	C'est ce qu'on a dit tout à l'heure.
938200	940200	Merci Laure, tu suivis.
940200	942200	Je mangeais une madeleine.
942200	944200	On va pas rappeler les faits d'armes
944200	946200	de Frédéric Lefebvre.
946200	948200	Internet, truc de violeur, terrorisme,
948200	950200	contrôle du net.
950200	952200	On passe à la suite.
952200	954200	Il y a un petit retard de 5 secondes
954200	956200	de 5 millisecondes sur le jingle.
956200	958200	Tant que tu investis pas dans ma petite tablette,
958200	960200	il y aura un retard.
960200	962200	Par contre, il y a 56 personnes en ligne,
962200	964200	ils peuvent peut-être nous envoyer de l'argent.
964200	966200	Faites des dons, Captain.
966200	968200	La caméra est toujours aussi fantastique.
968200	970200	Oui, on a un problème de souci de caméra.
970200	972200	Si vous avez une caméra Firewire
972200	974200	que vous pouvez nous envoyer,
974200	976200	vous nous envoyez ça.
976200	978200	On a aussi des problèmes avec les micros.
978200	980200	On a aussi des problèmes de manteaux.
980200	982200	Et on a des problèmes avec les serveuses
982200	984200	qui sont sous la table.
984200	986200	Et des problèmes de prothèses aussi.
986200	988200	C'est la prothèse de votre mère
988200	990200	qui s'est barrée la dernière nuit.
990200	992200	Elle s'est bloquée.
992200	994200	C'est la prothèse de couilles groches.
994200	996200	Je vais vous parler de la SACEM.
996200	998200	Qu'est-ce qu'elle veut à votre avis ?
998200	1000200	De l'argent.
1000200	1002200	Je vois qu'il y en a beaucoup qui suivent.
1002200	1004200	La SACEM veut une taxe de 1 euro
1004200	1006200	sur tous les abonnements internet.
1006200	1008200	Qu'elle se foutra dans la fouille.
1008200	1010200	Et en échange, qu'est-ce qu'elle donnera ?
1010200	1012200	Du pognon au Captain ? Rien.
1012200	1014200	On a un winner.
1014200	1016200	L'idée c'est de financer
1016200	1018200	ces artistes qui ne peuvent pas vivre
1018200	1020200	vu le piratage qui aujourd'hui
1020200	1022200	sévit sur le nerf.
1028200	1030200	Sérieusement, la vie en Suisse, ça coûte cher.
1030200	1032200	C'est atroce d'entretenir un chalet
1032200	1034200	sans mettre de carré.
1034200	1036200	Ça dit qu'ils jouaient à la pelote
1036200	1038200	avec Polanski.
1038200	1040200	Je ne sais pas si c'est vrai.
1040200	1042200	Ça dépend de ce que tu appelles.
1042200	1044200	Bonjour à la pelote.
1044200	1046200	Ce qu'ils espèrent gagner
1046200	1048200	c'est entre 200 et 500 millions d'euros
1048200	1050200	par an.
1050200	1052200	Ce qui pourrait donner aux artistes
1052200	1054200	une fois déduit leur frais de fonctionnement.
1054200	1056200	Je n'ai pas très bien compris.
1056200	1058200	Ils taxent 1 euro les FAI.
1058200	1060200	Ils gagnent 500 millions d'euros ?
1060200	1062200	Ils gagnent 500 millions d'euros ?
1062200	1064200	1 euro par mois par abonnement internet.
1064200	1066200	1 euro par mois par abonnement internet.
1066200	1068200	Par mois ?
1068200	1070200	Je sais combien on est d'abonnement internet.
1070200	1072200	15 millions en France d'abonnement internet ?
1072200	1074200	Une vingtaine je pense.
1074200	1076200	De toute façon, 10 ça fait ça.
1076200	1078200	10, ça fait 10 millions par mois.
1078200	1080200	Entre les persos, les entreprises et tout.
1080200	1082200	On s'en fout.
1082200	1084200	De l'argent facilement gagné.
1084200	1086200	Ils s'en est où les FAI ?
1086200	1088200	Les FAI ont dit
1088200	1090200	je vais vous faire enculer.
1090200	1092200	SSA m'a dit non, on veut l'argent.
1092200	1094200	Et Frédéric Lefebvre a dit ?
1094200	1096200	Lefebvre a tweeté.
1096200	1098200	Mais c'est bien, je vous aime aussi.
1098200	1100200	Il a dit MDR.
1100200	1102200	Allez, à la suite.
1102200	1104200	Mininova a encore une
1104200	1106200	perte dans le monde
1106200	1108200	du téléchargement distribution Linux.
1108200	1110200	Puisqu'après Pirate Bay, c'est Mininova
1110200	1112200	qui abandonne tout ce qui est
1112200	1114200	lien pirate.
1114200	1116200	En Suède ça, en ce moment.
1116200	1118200	Apparemment, ils sont pris une grosse
1118200	1120200	baffe dans la gueule, je crois que c'est au Pays-Bas.
1120200	1122200	Et ils ont été condamnés à verser
1122200	1124200	une amende de 5 millions d'euros s'ils ne retiraient pas
1124200	1126200	tout leur contenu protégé.
1126200	1128200	C'est normal.
1128200	1130200	Comme les contenus protégés, ça représentait
1130200	1132200	environ 99%
1132200	1134200	de ce qui...
1134200	1136200	Du Pays-Bas.
1136200	1138200	Ils ont dit que c'était peut-être plus facile de conserver uniquement ce qu'ils étaient sûrs
1138200	1140200	d'avoir...
1140200	1142200	Sur lequel ils étaient sûrs d'avoir les droits.
1142200	1144200	Ils sont surtout dit, on va tout dire, c'est plus sûr.
1144200	1146200	C'est fini, c'est l'intégrale de MC Katana.
1146200	1148200	Ah bon ?
1148200	1150200	Il y aura ça, d'accord.
1150200	1152200	Voilà, donc c'est fini.
1152200	1154200	Sinon, sur le net, il y a une liste
1154200	1156200	qui circule avec environ une centaine de
1156200	1158200	successeurs éventuels qui fonctionnent déjà très bien.
1158200	1160200	Vous aurez pas de mal, je pense,
1160200	1162200	à trouver une alternative.
1162200	1164200	Certainement, oui.
1164200	1166200	Une suivante ?
1166200	1168200	Je regarde sur le chat...
1168200	1170200	Lorsque ton père, toi, qui suit le chat...
1170200	1172200	LTP ! Ils sont très heureux.
1172200	1174200	Ils sont content d'être là. Ils jouissent.
1174200	1176200	Est-ce qu'il y a des femmes ce mois-ci ?
1176200	1178200	Il y a que les barbus.
1178200	1180200	Il n'y a même pas nos femmes.
1180200	1182200	C'est une honte.
1182200	1184200	On va pouvoir se lâcher.
1184200	1186200	On verra sur TinyChat.
1186200	1188200	Est-ce que Pof est en ligne ?
1188200	1190200	Est-ce que Pof, Pof, est-ce que tu m'entends ?
1190200	1192200	On pourrait parler high-tech, là.
1192200	1194200	Je vais peut-être faire des news, là.
1194200	1196200	Je tiens à remercier Pof qui m'a envoyé ce lien
1196200	1198200	avec les 3 salopes en train de se
1198200	1200200	tripoter sur TinyChat.
1200200	1202200	Je le remercie, c'est grâce à toi
1202200	1204200	que j'ai pu voir cette merveille de la technologie.
1204200	1206200	Merci Pof.
1206200	1208200	Ce que je voulais vous dire, c'était que...
1208200	1210200	T'es pof midable.
