start	end	text
91400	93400	Ah oui, au fait, et j'en parlerai tout à l'heure,
93400	97400	je tiens à préciser que ce week-end j'ai buté le prince des ténèbres.
97400	99400	Oh, on est heureux de le savoir.
99400	101400	Le prince des ténèbres.
101400	112400	Oui, moi un classique was off, assez court malgré tous les emails et les tweets que je reçois énormément, merci à vous.
112400	114400	Je sens l'odeur de ta boîte-melle quand tu l'ouvres.
114400	116400	C'est horrible.
116400	118400	Ça refoule, ça refoule le steak.
118400	120400	Ça sent la poubelle rien.
120400	124400	Enfin bon, toujours est-il que, voilà, ça va être court parce que j'ai pas eu beaucoup de temps.
124400	126400	Je ne dirais rien.
126400	130400	On sait tous que ça veut dire court dans ta bouche.
130400	132400	Non, non, si, c'est assez court.
132400	134400	Ça va te plaire l'entomber celui-là.
134400	136400	Voilà, et toi Manox alors ?
136400	139400	Alors moi ce soir ça va être les mystères de l'étrange, n'est-ce pas ?
139400	145400	Avec un habitant un peu particulier puisque c'est un habitant qui est constamment là mais qui est toujours dans l'ombre.
145400	147400	Et si, il s'agit de Jean-Patrick.
147400	149400	Il est là, et Jean-Patrick c'est qui ?
149400	151400	C'est le stagiaire, c'est un peu la bonne à tout faire.
151400	155400	C'est un peu la boniche de la peur du capitaine.
155400	157400	Et il n'est pas du tout content, le capitaine Veb.
157400	159400	Il est là, il veut se plaindre, il a des revendications.
159400	162400	D'ailleurs, il a avec sa petite pancarte, il a marqué « capitaine Veb, tu sens la plèbe ? »
162400	164400	Ça commence bien.
164400	169400	Il sera là en fin d'émission pour un peu venir montrer qu'il existe lui aussi.
169400	171400	Est-ce qu'en attendant il peut aller nettoyer les chiottes ?
171400	174400	Parce que j'ai repéré qu'il y avait des petites traces de caca dans les toilettes.
174400	176400	Voilà pour elle pourquoi il vient se plaindre.
176400	178400	Ok, on verra ça avec lui.
178400	181400	Donc on va commencer à vous parler d'un truc qu'on a rajouté sur le live.
181400	183400	Certains d'entre vous l'ont peut-être repéré.
183400	184400	Et il s'agit de quoi ?
184400	186400	Surprise !
186400	192400	Il s'agit de ce fantastique bouton PayPal pour nous filer du pognon !
192400	194400	Alors bon, on a hésité longtemps.
194400	196400	C'est pas qu'on avait des principes.
196400	198400	Mais on attendait que Marc Dorsel nous offre beaucoup d'argent.
198400	202400	Malheureusement, notre McIntosh a décidé d'en finir avec la vie.
202400	204400	Il a tenté plusieurs fois de se suicider cette semaine.
204400	206400	Nous allons laisser Quacko sans parler.
206400	208400	C'était une épreuve difficile pour lui.
208400	211400	Écoute, oui cette semaine, le Mc a eu un peu de mal.
211400	218400	Il a bouffé à peu près 20 gigas de rush vidéo avec la tête de l'ordre de ton père et de Maddox dessus.
218400	223400	Il a pas pu apprécier les 40 heures de Final Cut et de Pro Tools d'affilée.
223400	230400	Et en effet, mon Marc qui a 8 ans commence un petit peu, voire beaucoup, à donner des signes de faiblesse.
230400	232400	Je pense que c'est bientôt la fin.
232400	234400	Ça c'est les vidéos de cul, je t'avais prévenu.
234400	236400	Non, il n'a pas une seule vidéo de cul.
236400	238400	Une seule vidéo de cul d'attourner sur ce Mc.
238400	240400	C'est bien la peine d'avoir un McIntosh.
240400	245400	Donc sérieusement, le McIntosh qui permet à l'apéro du Capitaine d'exister est en train de mourir.
246400	250400	Donc ce petit truc, c'est pour ça, c'est pour nous aider à faire survivre l'apéro du Capitaine.
250400	254400	Vous l'entendez d'ailleurs peut-être parce que le son n'est pas comme à son habitude.
254400	256400	Il est un petit peu moins bon normalement.
256400	258400	Je sais pas, moi je suis un métier sourd.
258400	266400	Donc voilà, si vous voulez filer du pognon, on l'utilisera soit pour s'acheter à boire, soit pour s'acheter des putes,
266400	268400	soit peut-être pour s'acheter du nouveau matériel pour le podcast.
268400	271400	On hésite encore, on verra éventuellement.
271400	273400	Mais sachez-le, vous n'êtes pas obligé de donner.
273400	275400	Si, si, vous êtes obligé.
275400	279400	Parce que la semaine prochaine, on vendra des tickets et tous ceux qui n'ont pas de tickets, hop, expulsés du live comme ça.
279400	280400	Exactement.
280400	281400	C'est pas vrai.
281400	282400	Mais si.
282400	285400	Et ceux qui ont donné plus de 150 euros, ils auront le droit d'aller à la webcam, on leur donnera le mot de passe pour diffuser.
285400	289400	Par contre, on pourrait faire un truc justement comme MikeDorcell.com.
289400	295400	Le plus gros donateur aura le droit à une surprise, venir embrasser le TP sur les pieds ou des choses comme ça.
295400	297400	Ou se faire mettre à sec dans la cave.
298400	299400	Moi aussi.
299400	301400	En tout cas, il va voir dans la cave.
301400	303400	Je vois que leur tempereur en peut déjà plus quand il en a marre qu'on parle de pognon.
303400	307400	Non mais aussi, sérieusement, s'il y a des partenaires, des sponsors,
307400	310400	des gens qui sont assez tarés pour pouvoir s'associer d'une façon ou d'une autre avec nous.
310400	312400	Et qu'il y aura un Macbook à finir.
312400	315400	Aussi, oui, voilà. Ils sont les bienvenus, nous acceptons tout le monde.
315400	321400	Mais que le dit potentiel et futur sponsor le comprennent bien, ça nous empêchera pas de lui cracher dessus.
321400	322400	Voilà, tout à fait.
322400	323400	Exactement.
323400	325400	Sauf si ces vidéos boules sont vraiment très bien faites.
325400	329400	Je vois que David nous propose de venir chercher du matériel gratuitement à Bragelone.
329400	331400	Merci David !
331400	332400	Bon bah c'est bon alors.
332400	334400	Il y a un Macbook pro à Bragelone.
334400	340400	On arrive David, mais j'aimerais savoir, est-ce qu'il y a un emplacement devant vos locaux pour garer un camion ?
341400	343400	Il ramène tout lui-même, je pense, non ?
343400	344400	Ah bah oui, c'est vrai.
344400	346400	Ah oui, c'est vrai que si vous ramenez vous-même le matos, c'est mieux.
346400	347400	Il y aura plusieurs avertissements à faire.
347400	349400	Bon, on passe à la suite.
349400	350400	Quelques infos vite fait.
350400	353400	Juste petit retour sur l'apéro de la semaine dernière avec Loïti et Boudet.
353400	354400	Je vais mettre les dessins en ligne.
354400	355400	Il y en a deux semaines.
355400	357400	Ah oui, putain, il y a deux semaines.
357400	358400	Je vais mettre les dessins en ligne.
358400	359400	Il y en a qui me l'ont demandé.
359400	360400	J'en ai mis un sur Facebook vite fait.
360400	361400	Tu l'avais promis en fait.
361400	362400	Oui, j'avais promis, je vais le faire.
362400	363400	C'est comme les mecs avec qui André le marque.
363400	365400	Alors ça arrive, cette semaine je les ai mis dans des enveloppes.
365400	367400	Non, je suis très sérieux, ils sont dans des enveloppes graphes.
367400	369400	Il faut que je marque l'adresse dessus.
369400	371400	Cette semaine et je pense que la semaine prochaine je vais éteindre.
371400	373400	Éventuellement dans deux semaines je vais les mettre dans la boîte.
373400	374400	Dans la boîte.
374400	375400	T'es de la pire !
375400	376400	Voilà, ok.
376400	379400	Et puis record d'audience la semaine dernière aussi, on était 250 en live.
379400	381400	On a explosé les chiffres de téléchargement.
381400	383400	On a battu Mathieu Blanco à l'aise.
383400	384400	On l'a écrasé.
384400	385400	On t'a écrasé Mathieu, à l'aise.
385400	386400	Comme une merde !
388400	391400	Aussi il y avait Tristan, je ne sais pas si on en parlera cette fois-ci.
391400	393400	Il y avait Tristan Iseut aussi.
393400	395400	Tristan Paviot qui a pris les photos.
395400	397400	Entre autres vous avez vu les superbes photos pour nos watches.
397400	400400	Il a pris des photos de nos gueules qui sont forcément moins réussies.
400400	401400	Ce qu'il y a nos gueules dessus.
401400	403400	Mais on va les mettre en ligne, des superbes photos.
403400	405400	On le fera un de ces quatre, je pense que ça n'intéresse personne.
405400	407400	Juste après l'envoi des calendriers.
407400	409400	Juste après l'envoi des calendriers, exactement.
410400	411400	Qu'est-ce qu'il y a ?
412400	413400	Vas-y, continue.
413400	415400	Il est possible qu'on ait plus de jingle durant le truc.
415400	417400	Ah putain, c'est du sérieux quoi.
418400	420400	Bon, là je passe la parole à l'heure de ton père.
420400	422400	Puisqu'on va parler des invités de la semaine prochaine.
422400	423400	Avant de passer à l'actualité.
423400	427400	Alors, est-ce que j'ai l'autorisation de parler de l'invité que nous aurons dans deux semaines ou pas ?
427400	430400	Je le crois que Quacos veut garder l'exclusivité pour l'instant.
430400	431400	Donc je n'en parle pas.
432400	434400	Alors, la semaine prochaine nous aurons Yeti.
434400	435400	Oh !
435400	437400	Vice-champion de France d'Otello.
437400	438400	C'est vrai.
438400	439400	Enfin, c'est pas pour ça qu'il vient d'ailleurs.
439400	440400	En 1992.
440400	443400	Il vous parlera la semaine prochaine d'un sujet que moi j'ai trouvé passionnant.
443400	444400	Il m'en a parlé un petit peu.
444400	445400	Oui.
445400	446400	C'est le sujet des memes.
446400	447400	Les memes sur internet.
447400	448400	Alors, les memes, qu'est-ce que c'est ?
448400	450400	Les memes, je vais vous donner un exemple.
450400	451400	Souvenez-vous Star War Boy.
451400	452400	Oh la vache.
452400	453400	Il avait...
453400	455400	C'était un garçon qui était un peu gros à l'époque.
455400	457400	Et qui faisait genre Star War avec un balais ou je ne sais trop quoi.
457400	458400	Mais tu sais ce qu'il est devenu ce mec-là ?
458400	459400	Non.
459400	460400	Il est sorti de l'asile.
460400	462400	Il est maintenant directeur de je ne sais plus quoi au Canada.
462400	463400	Qui ça ? Yeti ?
463400	465400	Non, Star Wars Kid.
465400	466400	Bref, on en va y.
466400	467400	On continue.
467400	468400	D'accord.
468400	471400	Et donc Star Wars Kid, ce qui s'est passé c'est que tout le monde a fait des vidéos clones.
471400	473400	C'est un petit peu comme l'histoire de la chute d'Hitler.
473400	476400	La fameuse vidéo tirée du film où plein de gens l'ont doublée.
476400	477400	Ça c'est ce qu'on appelle un meme.
477400	478400	Un meme.
478400	481400	Mais il y a toute une théorie derrière ça et c'est Yeti qui nous en parlera la semaine prochaine.
481400	483400	Yeti que je pense pas grand-monde connaît.
483400	485400	En parlant d'un meme amusant.
485400	487400	Danger of Souls.
487400	489400	Regardé sur Youtube, assez drôle.
489400	491400	Ok, tu nous donneras le lien.
491400	492400	Ou tu peux épler peut-être.
492400	493400	Non, non, non, je vous donnerai le lien.
493400	494400	D'accord.
494400	495400	On va faire comme ça.
495400	496400	Voilà.
496400	497400	Voilà, donc ça c'était bon.
497400	499400	Et puis sinon, si je voulais te dire une petite félicitation.
499400	502400	Vous savez que les gars de Nowatch TV dont Jérôme qui est en ce moment sur HLT Room,
502400	504400	ont eu un article dans Libération.
504400	505400	Ah oui, oui, j'ai vu ça.
505400	506400	Une page entière dans Libé.
506400	507400	Félicitations les mecs.
507400	508400	Bravo.
508400	510400	J'ai même vu un mec en train de le lire dans le métro.
510400	511400	Pourtant Dieu sait que je prends pas souvent le métro.
511400	512400	Mais tu vois, comme quoi.
512400	513400	Pinéz.
513400	514400	Ouais.
514400	515400	C'est le début de la célébrité.
515400	516400	Ouais.
516400	518400	Jérôme, tu penseras à nous quand tu auras de l'argent.
518400	520400	Jérôme, c'est un peu le Koei du podcast.
520400	521400	Oh la vache.
521400	522400	Oh la vache.
522400	523400	Quoi que ce qu'il s'insulte.
523400	524400	Là, je le vois sur Webcam, il tire déjà.
524400	527400	C'est le Arthur de la Webradio.
527400	528400	Oh la vache.
528400	529400	L'insulte.
529400	531400	On l'était pas jusqu'à présent.
531400	532400	Merci, quoi qu'ose.
532400	534400	Quand tous les squids deviendront, il va te casser la tête.
534400	536400	Après, deux bonnes bouteilles de rhum.
536400	537400	Bon ok.
537400	538400	Est-ce que le bordel remarche ?
538400	539400	Est-ce qu'on peut passer les messages ?
539400	540400	On va essayer.
540400	541400	C'est pas garanti.
541400	542400	C'est les messages directs ?
542400	543400	Bah écoute, oui.
543400	545400	Parce que je pense que vous avez quelque chose d'autre à dire.
545400	546400	Ah non, comme d'habitude, rien d'autre.
546400	547400	Non, bah là, je m'en doutais un peu.
547400	549400	C'est parce qu'on avait dit la dernière fois que les messages, on les mettait à la
549400	550400	fin maintenant.
550400	551400	C'est parce qu'on les fout maintenant.
551400	552400	Ouais, j'avais oublié.
552400	553400	Allez, c'est parti.
553400	554400	Ouais, allez.
554400	555400	C'est de la merde.
555400	556400	C'est n'importe quoi.
556400	557400	Hello, Captain.
557400	558400	Ici, la société de production de Marc Dorsel.
558400	559400	Ça roule du poney, quand même.
559400	560400	Oui, bonjour les kids du Captain Web.
560400	561400	J'appelais parce que j'avais pas vraiment rien à dire, mais par contre, c'est pas trop
561400	562400	un problème.
562400	563400	Hello, le Captain Web ?
563400	564400	Oui, c'est Mickey.
564400	565400	Je m'en doutais pas.
565400	566400	Et j'aimerais tout de suite qu'on donne un coup de fouet à Manox.
566400	567400	Voilà.
567400	568400	J'aime bien les coups de fouet.
568400	569400	Donc...
569400	570400	Il n'y a pas de message ou pas ?
570400	571400	Non, non, allez.
571400	572400	En fait, j'ai évacué ceux qui restaient.
572400	573400	Donc, si vous vous entendez pas là, c'est qu'on n'a plus de répondeur de votre message.
573400	574400	Il n'est pas passé pour une raison ou pour une autre.
574400	575400	Vous le renvoyez sur le 09-72-11-0022.
575400	576400	Voilà, 9,50 la minute.
576400	577400	Là, c'est les derniers qu'on a.
577400	578400	C'est tout ce qu'on a en stock.
578400	579400	Après, on aura vidé notre stock de messages.
579400	580400	D'accord, bon, on y va.
580400	581400	Oui, salut, la cave openée.
581400	582400	C'est Darktonio, auditeur de la première heure, mais pas en direct à cause de vos horreurs
582400	583400	à la con.
583400	584400	Alors, bravo pour la première heure.
584400	585400	Bon, bon, bon, bon, bon, bon, bon, bon, bon, bon, bon, bon, bon, bon, bon, bon, bon,
585400	586400	bon, bon, bon, bon, bon, bon, bon, bon, bon, bon, bon, bon, bon, bon, bon, bon, bon,
586400	588480	bon.
588480	590240	Biensoir.
590240	596820	Je suis declineur subscribers.
596820	606140	А̛i̎əJ̇ż ôṅtā f̈u̇
606140	611940	çȁȧ ̷u̴ a̛ ̵a̴ ̶v̴e m̴ ̴ ̶e̵ ̱ ̴é̵ ̵ ̴e̵ ̸a̸.
611940	618920	et voilà question pour ltp alors je fais pas de pire tout pire mais ça fait de belle
618920	622540	lurette que j'achète plus de musique et je pense que je suis pas le seul alors comment
622540	627060	je fais ben j'utilise la cd tech de ma ville qui est plutôt bien achalandé et qui reçoit
627060	632580	toutes les dernières nouveautés je rip les cd j'en prends des cd à des potes et j'en
632580	637580	vis directement sur ma carte son depuis dix heures ou jiwa donc il y a des vraies méthodes
637580	642900	de crevards quoi alors ma question c'est si je garde tous ces beaux mp3 pour moi et
642900	648900	pour ma famille et ma femme et est-ce que ça fait de moi un pirate ? mais non bien sûr
648900	655020	que non avec les nouvelles règles qui pourraient être mises en place on prend mes usb ou mon
655020	659460	iphone et qu'on va regarder dedans et qu'on trouve tous ces mp3 est-ce que je risque d'avoir
659460	664300	des problèmes avec les autorités ? voilà merci et pour votre réponse et à votre santé
665180	670260	on va laisser leur ton père répondre oui voilà en tout cas achète une porte blindée
670260	675820	avec quatre serrures question facile réponse rapide oui effectivement tu n'es pas dans
675820	681620	la légalité puisque par exemple si la bibliothèque te permet d'écouter ou d'emprunter des cd
681620	686460	elle ne te permet pas pour autant de les dupliquer et de les écouter en dehors de ce que la bibliothèque
686460	691260	c'est exactement pareil avec ton video club tu peux emprunter des dvd tu les rip ça fait
691260	694980	pas de toi quelqu'un qui utilise ça légalement par contre si tu ne les rends pas et que tu les
694980	700140	veulent ils sont effectivement à toi tu auras le droit de les regarder en famille donc tout ce
700140	704900	que tu fais n'est pas bien en fait j'aurais peut-être dû faire un petit bzzz sur le nom de dark
704900	710860	tony aussi là ça me cherche sur twitter comme d'habitude ça nous envoie un email on lui file
710860	715500	ton numéro en téléphone voilà on te le transfert d'ailleurs à ce propos d'ailleurs le message est
715500	719980	un petit peu ancien parce qu'il me semblait avoir vu cette question sur mon email il y a deux trois
719980	725740	mois oui voilà non est-ce que c'était à l'époque ou voilà donc il ya deux mois je pense next one
725740	734580	oui bonjour alors c'est monsieur cookie oui donc voilà j'ai un petit problème c'est que suite à
734580	740220	l'écoute de votre émission c'est régulièrement depuis un bon moment je me suis mis à faire ça
740220	745300	avec des poney donc une chose entrainant une autre je n'ai pas je peux plus calmer mes pulsions
745300	751140	sexuelles donc il m'arrivait de le faire en public donc là j'étais en état d'arrestation pour
751140	756780	atteinte à l'appui de réseau fini et en fait je passe mon seul coup de fil pour appeler votre
756780	761260	répondeur nous si vous pouvez payer ma caution ce serait cool merci au revoir et bien écoute
761260	765660	cher ami pour la caution ça va être difficile parce qu'on doit d'abord acheter le mac oui mais
765660	770340	cependant tu peux envoyer toutes ces histoires à quoi cause pour le was off n'oublions pas que
770340	774900	ce message d'il ya un mois de moins coupé dans une jaune voilà et passe le bonjour à ta
774900	783060	ponette ou à ton voisin de cellules exactement un petit message pour leur compère j'aurais
783060	787580	aimé savoir qui lui ferait plaisir que je lui offre un poney gonflable afin qu'ils puissent claquer
787580	795860	ses boules sur le derrière et bien écoute cher cher auditeur merci pour ta proposition ça ne
795860	799580	sert à rien j'en ai déjà à la maison moi j'en veux bien un deuxième donc éventuellement si tu
799580	803100	peux m'envoyer un poney gonflable et tout ce sera avec plaisir tu peux critiquer mes was off mais
803100	808820	les auditeurs tu sais que le toi pour un vieux pervers au fil je vois ça mais grâce à vous
808820	812580	d'ailleurs chers amis mais sachez que le claquage de boules contre le plastique n'est pas très
812580	818900	agréable quel rapport entre notre notre ami johnny et le claquage de boules sur les poney
818900	824100	on verra sur les lamas oui c'est peut-être une question de lunettes effectivement tu peux
824100	827100	tromper ça dépend de sa femme voilà sa femme elle derrière pollue
827100	837660	ouais bonjour les gars bon j'espère que vous allez bien je rentre de vacances et alors ça
837660	842180	n'a pas l'air un grand malheur mais je ne pouvais pas vous rater donc j'ai dû rattraper trois
842180	848340	épineaux de l'apéro du capitaine d'un seul coup donc ça fait à peu près 6 heures de conneries
848940	857100	je ne sais pas comment je suis relativement stable dans ma tête mais 6 heures de la peur
857100	866260	du capitaine d'un coup je vois des trucs bizarres je crois que je suis fatigué au moins 6 heures de
866260	873380	plus bon je vous souhaite une bonne continuation j'espère que tout va bien pour vous pour vous
873380	879300	passer en plus je dis des conneries non mais vous m'avez fatigué les enfants vous m'avez
879300	885740	fatigué la prochaine fois quoi qu'il arrive un épisode d'un coup c'est amplement suffisant
885740	894380	pour pour mes prescriptions médicales bon merci beaucoup c'était ada au téléphone et à la putaine
894380	900380	à la plus faute au revoir au revoir au revoir effectivement chers auditeurs suivez le conseil
900380	904100	dada pas plus d'un épisode à la fois ou alors ça peut être dangereux surtout quand ils font
904100	914500	trois heures ou alors prenez des médicaments aussi avec l'alcool c'est clair je me permets
914500	918740	un petit peu de familiarité parce qu'on est tous les deux du monde de la nuit mais c'est le même
918740	924940	oh la vache c'est bien lourd on est plein du monde de la nuit bon j'appelais parce que je
924940	930180	connaissais pas boulet c'est un gars sympa cet homme là il mérite qu'on le soutienne non vraiment
930180	936140	sympa en plus il a réussi à tenir près de trois heures enfin je suis parti avant la stuff parce
936140	942580	que moi j'étais fatigué donc qu'est ce que je peux vous dire de plus c'est trop fort c'est trop
942580	948220	bien par contre il faudrait que vous fassiez sponsorisé par un cabinet psychiatrique je suis
948220	953940	sûr que ça marcherait bien ah ouais c'est sûr parce que vous auriez à vous refiler des clients
953940	958260	quoi je suis sûr que vous pourriez ramener à la raison des gens qui sont complètement à l'ouest
958260	965620	et inversement des gars comme moi qui étaient bien avant vous les avez rendu barges moi bah
965620	973540	quoi qu'il en soit je vous dis ciao et je vais prendre mon bain d'uranium à chaque fois que je
973540	980500	vous ai écouté quoi au revoir les enfants bye bye au revoir pauvre garçon bye bye nous avons une
980500	983740	pensée pour toi quelqu'un sur le chat qui dit que c'est boulet je n'ai pas reconnu sa voix mais
983740	987340	c'est possible qu'une fois qu'ils ont rentré chez lui la dernière fois à quatre pattes comme tous
987340	993300	nos invités il était pris de remords et voulu nous laisser un message c'est pas vrai c'était le
993860	998580	dernier truc il y a quelqu'un qui me demande sur le chat pour leur ton père s'il va parler de
998580	1002940	l'événement à la cantine ce week-end mais bien sûr leur ton père après une rubrique de 3h et
1002940	1006540	je suis très sincère je ne sais absolument pas ce qui va se passer à la cantine ce week-end
1006540	1011500	bah voilà donc mais je suis le preneur d'infos et la choucroute go pour aller se renseigner donc
1011500	1015100	tu peux être renseigné voilà d'ailleurs si tu as de l'info n'hésite pas à m'envoyer un email
1015100	1020300	alors tu peux aller te renseigner il dit que tu peux aller voir sur pc impact ah bah je vais
1020300	1024140	aller voir voilà voilà ok si vous pouvez mettre le lien sur le chat aussi ça nous évitera d'avoir
1024140	1027740	à chercher exactement ce qui est aussi bien c'est bien ok bon sur ça on va passer à l'actualité
1027740	1032220	ce qu'on était un peu long sur l'intro voilà non aussi peu non mais l'actualité va être rapide
1032220	1037180	a priori donc ça va j'ai cette page non ça va pas être d'accord juste avant on peut avoir un
1037180	1042740	premier retour là sur le paypal oui alors nous en sommes à deux centimes exactement c'est génial
1042740	1054500	ok bon c'est le mec vous êtes généreux et oui notre fameux slogan des putes des poneys et
1054500	1058780	internet donc il ya plein de choses aujourd'hui mais je crois qu'on va les vite fait ouais ouais
1058780	1061580	je voulais vous parler vite fait ce que c'est pas tout nouveau il ya deux semaines d'actu aussi donc
1061580	1068820	vite facebook qui avait sorti donc son fameux bouton like pour les sites web dans une nouvelle
1068820	1072220	version du bouton je sais que vous êtes au courant non non leur ton père est forcément
1072220	1077060	courant il ya un like non non bon en gros ils ont changé une fois de plus leur condition générale
1077060	1083580	toujours le même principe on ouvre le plus possible on rend le plus de l'information publique on
1083580	1088500	change les paramètres de confidentialité vers le bas donc cette fois ci en gros le bouton like sur
1088500	1091380	les sites web c'est une sorte d'eye frame qui intégrée d'ailleurs c'est une eye frame je crois
1091380	1095620	qui intégrer au site et en gros si tu t'es connecté sur facebook qui c'est qui se connecte
1095620	1100140	régulièrement sur facebook moi tous les jours moi je me connecte de temps en temps je me connecte
1100140	1104260	quand même d'accord tu te connecte et ben sache que si tu te connecte et que après tu vas sur un
1104260	1108660	site qui a ce bouton like et bien le webmaster pourra éventuellement savoir qui tu es donc
1108660	1113100	il va pouvoir savoir qui est passé sur rien je sais pas comment ça se passe exactement mais je pense
1113100	1117580	que si ta session est ouverte il ya de fortes chances que effectivement il sache que c'est alors
1117580	1122380	notre camarade patrick beja avec je crois que c'est matthieu blanco et c'est avec bonnet qui était
1122980	1127060	on en parlait pas mal dans le dernier numéro donc c'est assez intéressant bon on en revient
1127060	1133220	toujours même chose un facebook qui qui diminue qui rend le public le plus de choses possible sur
1133220	1138700	vous dans le but de conquérir le monde de l'univers bon est ce que vous avez quelque chose parce qu'on
1138700	1142660	peut en parler beaucoup si tu veux non zapper le sujet vite fait ce qu'on n'en parle presque
1142660	1147460	tous les personnes connaît vraiment facebook ici mec donc je suis le seul ce qui est d'ailleurs
1147460	1150700	étrange parce que quand même il ya il ya un nombre de personnes inscrit sur facebook et qu'ils passent
1150700	1156780	leur journée c'est hallucinant et vous trois vous n'utilisez jamais ce sport non mais on est
1156780	1162140	des gens sympa on a des vies quoi non mais tu rigoles la blague mais par contre parce que je
1162140	1165620	remarque mais ça c'est peut-être pas nouveau il ya une grosse recrudescence d'articles contre
1165620	1169900	facebook en ce moment notamment contre leur politique vis-à-vis de la privée la vie privée
1169900	1174180	qui n'existe pas d'ailleurs enfin ah bon ils ont eu du temps quand même mais c'est ça parce
1174180	1180580	qu'il y a eu un article assez intéressant où il reprenait les conditions générales de l'ouverture
1180620	1184460	du site jusqu'à maintenant si tu veux au début ça restait quelque chose qui était censé rester dans
1184460	1188580	un cercle privé donc tu retrouves des amis tu discutes avec eux c'est un peu le c'est vrai et
1188580	1192100	au fur et à mesure du temps ils ont diminué ça ils ont rendu public de plus en plus d'informations
1192100	1195780	ça fait quand même sacrément longtemps que c'est plus ça que facebook non mais c'est de pire en
1195780	1199060	pire si tu regardes l'évolution des conditions générales en fait en train de nous dire que
1199060	1204340	facebook ça devient myspace bah c'est un peu oui ça c'était aussi un des que pas de monde dit ça
1204340	1207300	que c'est en train de se ringardiser un peu mais en même temps qu'ils ont ils ont ils veulent si tu
1207300	1211700	veux arriver ils ont changé le principe du site de là où on était sur un truc qui était assez fermé
1211700	1216660	est-ce que c'est pas simplement le symptôme si tu veux de la fin voilà de ce truc là comme ça
1216660	1220980	avait été avec myspace comme ça avait été avec freinster par exemple où c'est où ça a duré une vie
1220980	1225060	finalement limité quoi et puis voilà c'est pas c'est pas la même chose facebook est quand même
1225060	1230060	il est passé en terre de visite devant google quoi c'est énorme non ça a été ça a été énorme mais
1230060	1234060	finalement apparemment ça c'est pas le truc ça va pas tenir quoi je sais pas c'est pas le même
1234060	1238260	principe c'est beaucoup plus addictif je pense que que peut l'être que pouvaient être myspace ou
1238260	1244860	d'autres ou d'autres réseaux sociaux tu peux plus interagir là dessus quoi c'est vrai qu'ils ont
1244860	1248700	acheté plein de trucs et je crois que les applications donc l'ouverture de l'api et les applications ont
1248700	1251940	beaucoup rajouté à ça les jeux tous les jeux à la con qui sont dessus même si j'ai vu que
1251940	1256820	farmville avait perdu pas mal de visiteurs je crois le mois dernier alors que la question
1256820	1262420	intéressante qui va être le prochain truc du genre voilà on verra ça dans l'avenir d'où le dire
1262860	1266860	bah écoute j'en sais rien justement c'est la question bah oui c'est la question qu'on se pose
1266860	1270100	la question que tout le monde se pose c'est la question que tout le monde se posera et voilà
1270100	1276140	bon on va passer vite fait à la suite et je vais j'ai intitulé c'est une nouvelle une sorte de
1276140	1279900	nouvelle petite rubrique s'appelle le carteur google parce qu'en fait j'ai vu la merde le tas
1279900	1284300	d'actualités sur google donc on va aller assez vite on va commencer par google qui rachète bump
1284300	1290460	top qui sait ce que c'est est ce que c'est pas la société de salopard qui avec un système de
