start	end	text
184960	189040	un mec et on lui passe la totalité des apéros du capitaine d'une seule traite pendant
189040	190040	4 jours.
190040	191040	Ah ça peut être sympa.
191040	192040	Pour les oreilles je ne sais pas.
192040	193040	Ils croyaient qu'ils l'ont fait.
193040	198520	Alors évidemment ces chiffres ne tiennent pas compte du présent podcast et de l'extraordinaire
198520	199520	numéro 38B.
199520	202520	Qui sera disponible quand capitaine ?
202520	205880	Mais écoute, un jour quand il sera sorti de cette quatrième dimension de laquelle il
205920	209920	est rentré il y a de cela quelques semaines, moi-même je ne me souviens plus si tu veux.
209920	211920	Ma mémoire s'efface concernant ce 38B.
211920	214920	Je ne sais pas s'il sera un jour en ligne, mais je crois que tu as commencé à le monter.
214920	215920	Tu m'as dit que c'était un peu dur.
215920	216920	C'est un peu dur oui.
216920	218920	C'est un petit peu compliqué la surprise.
218920	222920	Alors l'apéro du capitaine c'est aussi des invités réels, des stars.
222920	224920	Alors on a eu plein de gens.
224920	225920	Capitaine, est-ce que tu te souviens ?
225920	226920	Tout à fait.
226920	229920	Gislain, Gislain, évidemment Gislain.
229920	231920	Boulet, Yeti, David.
231920	232920	Lolita.
232960	235960	L'esprit de Patrick déjà.
235960	237960	On avait reçu No Watch avant.
237960	238960	Antistress.
238960	239960	David.
239960	240960	Antibiotics.
240960	241960	On l'a dit.
241960	242960	David on l'a dit.
242960	244960	Michael Bechler.
244960	246960	Il était venu directement de le Canada.
246960	247960	Babozor aussi.
247960	248960	Babozor bien sûr.
248960	250960	Excellent numéro avec Babozor.
250960	251960	Qui on a reçu d'autre ?
251960	253960	Attends, le hétéro je l'ai dit.
253960	254960	Plein de monde.
254960	255960	Gislain bien sûr.
255960	256960	Eh oui.
256960	257960	Il ne faut pas l'oublier.
257960	258960	Qui oublierait Gislain ?
258960	260960	Mais il y a aussi d'autres types d'invités.
261000	263000	On a eu d'autres types d'invités également.
263000	265000	Les invités de Manox.
265000	266000	Vous êtes gentils.
266000	268000	Je me suis retapé tous les podcasts.
268000	269000	Gonzague.
269000	270000	On a eu Gonzague aussi.
270000	271000	Exact, Gonzague bien sûr.
271000	273000	Hiroko, on a eu Hiroko aussi.
273000	276000	Il était intervenu dans un What's Up je crois.
276000	278000	Il est intervenu dans un Jingle surtout.
278000	279000	Ah oui, c'est vrai.
279000	280000	On a eu Alessa Milano aussi.
280000	282000	On a aussi des invités très spéciaux.
282000	284000	Qui vont peut-être intervenir en temps réel.
284000	285000	Quand je vais les citer.
285000	287000	On a eu le Père Noël.
287000	288000	Vous n'avez pas regardé non plus.
288000	290000	On a eu Luther Speedy.
290040	292040	Luther Speedy !
292040	294040	Et oui, évidemment le Professeur Fiontis.
294040	296040	Qui est venu pendant plusieurs numéros.
296040	297040	Il n'est pas obligé de revenir.
297040	300040	Et évidemment l'excellentissime MC Katana.
300040	301040	Ah merde les mecs.
301040	303040	Je crois qu'on a oublié de lancer l'enregistrement.
303040	305040	Ah non, tout va bien.
305040	306040	C'est bon.
306040	307040	MC Katana.
307040	309040	MC Katana boit du jus.
309040	310040	Du jus.
310040	312040	Alors est-ce que vous vous rappelez également
312040	313040	Jean Vernus, chanteur a cappella ?
313040	314040	Oui tout à fait.
314040	315040	Ah oui, oui.
315040	317040	Je m'en souviens.
317040	319040	Mais quel était le premier ?
319080	320080	Il bucalisait je crois.
320080	322080	Le premier ce n'était pas Fiontis.
322080	323080	Le tout premier n'était pas Fiontis.
323080	325080	C'était un monsieur qui faisait des bucalises.
325080	326080	Ah oui c'est vrai.
326080	327080	Marc...
327080	328080	Marc Bucoz.
328080	329080	Marc Bucoz.
329080	330080	Marc Bucoz.
330080	332080	Vous avez oublié ce n'est pas Marc Bucoz.
332080	334080	Ça va être long ce soir.
334080	336080	Alors il y avait également Billy Dovey,
336080	337080	le fils de l'homme de l'Atlantide.
337080	338080	Ah oui, exactement.
338080	339080	Il nageait bien celui-là.
339080	341080	On a eu du mal à descendre l'aquarium dans un cap.
341080	342080	Il y avait Lamborguer qui a templé à nos auditeurs.
342080	343080	Macdu.
343080	344080	Macdu.
344080	345080	Le fils caché du Captain Webb.
345120	347120	On a eu le président de Emsus.
347120	349120	Oui, la semaine dernière.
349120	350120	Je ne suis pas l'escroc.
350120	351120	Au moment moment.
351120	354120	On a également eu Gorgoroth du groupe D'Aïan.
354120	356120	Gros souvenir Gorgoroth.
356120	359120	Rappelez-vous François Derrick avec ses problèmes avec grand-papy.
359120	361120	Grand-papy est toujours dans sa tombe.
361120	363120	Patrick Doms.
363120	365120	Je me souviens de Patrick Doms.
367120	368120	R.I.P.
368120	370120	Et on avait eu Axel Follet qui était venu.
370120	371120	Un mec ?
371120	372120	Oui.
372120	373120	Un bullet.
373160	377160	On avait également eu Gontran avec la démonstration de drags geek.
377160	378160	Oh la vache.
378160	380160	C'est avec Lolita, ça je m'en souviens.
380160	382160	C'est vrai Gontran, c'est là parmi nous.
382160	383160	On avait eu Barnet.
383160	385160	Personne.
385160	387160	Et la machine à bonheur.
387160	389160	La machine à bisous.
389160	391160	Qui m'a sauvé la vie.
391160	394160	Alors on a eu, à part les invités, on a eu deux kuits mémorables.
394160	396160	Celles d'anti-stress.
396160	398160	Ou celles de cocos.
398160	399160	Oui.
399160	401160	Mais celles-là, ils ne l'ont pas encore entendu.
401200	404200	Ils ont eu un espèce de prémisse dans le 38.
404200	406200	Admettons le 38, le fameux numéro 38.
406200	408200	Honnêtement, je ne t'ai pas frayé non plus.
408200	411200	Je me rappelle la moitié de ce qui s'est passé durant ces épisodes.
411200	413200	Je ne t'ai pas le dire.
413200	416200	On a aussi eu des titres de haut niveau pour nommer les podcasts.
416200	418200	J'ai relevé les meilleurs titres à mon avis.
418200	420200	Opération Shitstorm.
420200	421200	C'est le deuxième ça.
421200	422200	C'est le second.
422200	424200	Celui qui a merdé à mort.
424200	426200	Thierry Pimpon sur le Tsunami.
426200	428200	Oui, celui-là je suis assez fier aussi.
428200	430200	Dying Rectifrice.
430240	432240	Le sexuel de l'homme tronc.
432240	434240	Le web du Père Noël décrophile.
434240	436240	Le caribou open source.
436240	439240	Et mon préféré, qui restera toujours mon préféré,
439240	441240	les sorbonnasses de l'enfer.
441240	443240	Les sorbonnasses de l'enfer.
443240	445240	Personnellement, il y en avait un qui était
445240	448240	le cache-trou du cul du Dauphin de Moureux.
448240	451240	J'étais fier parce que iTunes a censuré automatiquement mon cul
451240	454240	qui est devenu le trou du C du Dauphin de Moureux.
454240	456240	J'ai une sorte de souvenir ému quant à ça.
456240	458240	A noter que j'ai commencé à mettre des images
458280	460280	et j'ai fermé peu à peu.
460280	462280	Le 34, je crois, il est déjà en ligne.
462280	464280	On va remettre le 33, le 32, de toute façon,
464280	466280	ce que vous avez tous à la fin de l'été.
466280	468280	Et j'ai mis une superbe en photo d'illustration
468280	470280	du postcast 36 peut-être.
470280	473280	Katsuni en train de monter, en gros, ses orifices
473280	475280	du bas de son corps.
475280	477280	Mais il n'y a pas de retour encore.
477280	479280	Non, il n'y a pas de retour.
479280	482280	Je pense que iTunes ne vérifie pas les illustrations des podcasts.
482280	484280	C'est peut-être Katsuni qui va te faire un retour.
484280	486280	Oui, tu m'étonnes qu'il va faire un retour.
486320	488320	On a eu des chansons.
488320	490320	Des chansons extraordinaires.
490320	492320	On a eu Tweet Me.
492320	495320	On a eu C'est Vous, C'est Lui, C'est Moi.
495320	497320	Le titre phare de MC Katana.
497320	499320	On avait également eu Tekiro.
499320	501320	Tekiro, Tekiro.
501320	503320	MC Katana qui aussi fait champion.
503320	505320	Oui, il y avait également eu Mon Piu Piu.
505320	508320	C'était Quacos qui nous avait interprété cette chanson.
508320	510320	Et évidemment celle que vous connaissez tous,
510320	512320	votre préférée, la chanson de l'apéro.
512320	514320	L'apéro du capitaine.
514360	516360	Alors là, je ne sais pas ce qu'il fait.
516360	518360	Il sort sa guitare, il n'en peut plus.
518360	520360	Il la prépare, il est en train de la brosser.
520360	523360	Et surtout, l'apéro du capitaine, c'est avant tout des auditeurs.
523360	525360	Nos auditeurs en live.
525360	527360	Ils sont 126 en ce moment pour le live.
527360	529360	Nos auditeurs qui nous suivent.
529360	531360	Jusqu'au bout de la nuit.
531360	533360	Des milliers, voire des dizaines de milliers.
533360	535360	Disons-le, ne soyons pas modestes.
535360	537360	Voire 100 000.
537360	539360	On a déjà atteint le million quand même.
539360	541360	A nos millions d'auditeurs.
541360	543360	Merci à vous de nous écouter chaque semaine.
543400	545400	On l'a vu sur TF1 en prime time.
545400	547400	À la place de Chavane.
547400	549400	À la place de Secret Story.
549400	551400	On me demande de parler de Secret Story.
551400	553400	J'ai parlé de Secret Story.
553400	555400	Il paraît qu'il y a un vampire cette année dans l'émission.
555400	557400	J'ai hâte d'aller voir ça.
557400	559400	J'ai loupé le premier épisode de soir.
559400	561400	Je rattraperai en achetant la chape.
561400	563400	C'est normal, il y en a qu'on est dans l'ongue.
563400	565400	Elle est bonne.
565400	567400	Et même qui raille le parquet.
567400	569400	Et puis merci.
569400	571400	Deux trucs.
571440	573440	Tout au long de l'année.
573440	575440	Il a ça évidemment.
575440	577440	On a eu tellement de bouteilles.
577440	579440	Merci à tous.
579440	581440	Merci pour le décapsuleur mural.
581440	583440	De la wishlist.
583440	585440	Où est-il ?
585440	587440	On va bientôt le monter.
587440	589440	C'est un totem.
589440	591440	Ça fait une wishlist.
591440	593440	Et au fait, Capitaine Webb, les calendriers ?
593440	595440	Oui, les calendriers vont être envoyés demain.
595440	597440	C'est une bonne nouvelle.
597440	599440	Comme je l'ai promis,
599480	601480	ça sera envoyé avant la fin de l'année.
601480	603480	Pour que vous ayez au moins le mois de décembre.
603480	605480	C'est génial.
605480	607480	C'est comme ça l'apéro.
607480	609480	Allez les amis,
609480	611480	c'est l'heure de l'actualité du web.
611480	613480	Je ne suis pas le temps.
613480	615480	Début, déponnés et internet.
615480	617480	C'est l'actualité du web.
619480	621480	C'est l'actu du web.
621480	623480	C'est pas avec Capitaine Webb.
623480	625480	Je suis curieux de voir comment tu vas m'étonner.
625480	627480	Tu vas voir un professionnel.
627520	629520	On a deux stars cette semaine.
629520	631520	Deux grandes stars.
631520	633520	On en avait un peu parlé.
633520	635520	Il m'a volé une de ces deux stars.
635520	637520	J'en parlais longuement.
637520	639520	On a eu un grand concours
639520	641520	le 4 juillet à New York.
641520	643520	Sur Coney Island.
643520	645520	Le concours de gobage de hot dog.
645520	647520	Ça, c'est de la news high tech.
647520	649520	Je précise que dans mes quiz,
649520	651520	j'en avais parlé plusieurs fois avec Kobayashi.
651520	653520	Et justement,
653520	655520	il faut reparler tout à l'heure.
655560	657560	Il faut reparler de Kobayashi.
657560	659560	Il s'est passé des événements ce 4 juillet.
659560	661560	Jour de la fête d'indépendance des Etats-Unis.
661560	663560	Il avait son problème d'artiste à la mâchoire.
665560	667560	Le jour de la fête nationale,
667560	669560	on ne plaisante pas avec le hot dog à New York.
669560	671560	Le mai le plus fin de la civilisation occidentale.
671560	673560	C'est l'américaine jouée Chesnut,
673560	675560	Californien de 26 ans
675560	677560	et de 104 kg,
677560	679560	qui a remporté pour la 4e année consécutive
679560	681560	le concours
681560	683560	en avalant 54 hot dogs en 10 minutes.
683600	685600	Il n'a pas réussi
685600	687600	à battre son record de l'année dernière
687600	689600	avec 68 hot dogs.
689600	691600	Il avait permis de battre Kobayashi.
691600	693600	Et il a gagné 20 000 dollars.
693600	695600	Ça, c'est de la news high tech.
695600	697600	Exactement, c'est de la news high tech.
697600	699600	Parce qu'il faut savoir que
699600	701600	pendant le concours,
701600	703600	Takeru,
703600	705600	Kobayashi,
705600	707600	qui avait gagné le concours
707600	709600	de 2001 à 2006,
709600	711600	qui avait fini second
711640	713640	en 2007, 2008, 2009,
713640	715640	ne s'était pas inscrit en 2010
715640	717640	à cause de son problème de mâchoire.
717640	719640	Mais il est quand même venu.
719640	721640	Il a essayé de s'inscrire finalement
721640	723640	trop tard et il est venu dans le public
723640	725640	dans la foule pour applaudir.
725640	727640	Et là la foule en délire
727640	729640	a scandé,
729640	731640	let him hit, let him hit.
731640	733640	Alors Takeru
733640	735640	a sauté sur la scène pour prouver
735640	737640	que le seul champion c'était lui.
737640	739640	C'est une blague.
739680	741680	Mais là, il ne faut pas faire chier les Américains
741680	743680	surtout quand on est un putain de Japonais.
743680	745680	Et bien oui, les flics ont débarqué,
745680	747680	ils l'ont entouré, encristé
747680	749680	et il est là. Mais je vous rassure,
749680	751680	il a été libéré lundi.
751680	753680	Ce mec allait en prison pour être monté sur une scène
753680	755680	où il faisait un concours.
755680	757680	Ça c'est du casier judiciaire.
757680	759680	C'est important New York à ce concours,
759680	761680	il ne faut pas rigoler.
761680	763680	Il n'y a pas un concours équivalent avec les Sheets Barriers ?
763680	765680	Je ne sais pas.
765680	767680	Enfin voilà, il me semblait indispensable
767720	769720	dans les actus high-tech de parler
769720	771720	de notre ami
771720	773720	The Takeru.
773720	775720	Parce que la deuxième star de la semaine
775720	777720	et ça c'est du high-tech aussi parce que le net est là
777720	779720	pour nous apporter Paul le Poulpe.
779720	781720	J'en avais parlé donc il y a quelques semaines.
781720	783720	Et là il y a du neuf.
783720	785720	Et oui parce que Paul le Poulpe
785720	787720	est une superstar.
787720	789720	Depuis le début du mondial, il ne se trompe pas
789720	791720	dans ses diagnostics contre l'Allemagne.
791720	793720	Et ce soir, est-ce qu'il s'est trompé ou pas ?
793720	795720	Et bien on va en parler.
795760	797760	C'est-à-dire que l'Allemagne allait perdre.
797760	799760	Et l'Allemagne a perdu.
799760	801760	Bravo champion !
801760	803760	Avant de continuer la petite histoire,
803760	805760	je vous rappelle qui est Paul.
805760	807760	C'est un Poulpe bien sûr.
807760	809760	Qui habite en Allemagne.
809760	811760	Qui est né en Angleterre.
811760	813760	Dans un pocal mais qui effectivement est origine anglaise
813760	815760	du Sea Life Park de Weymouth.
815760	817760	On dit Westmost.
817760	819760	Avant un match
819760	821760	avec l'Allemagne,
821760	823760	deux boîtes de nourriture sont mises
823800	825800	avec le petit drapeau du pays.
825800	827800	Et il désigne le gagnant
827800	829800	en choisissant sa nourriture.
829800	831800	Il paraît qu'il choisit toujours à droite.
831800	833800	On m'a proposé sur Twitter
833800	835800	d'éventuellement te mettre dans une baignoire
835800	837800	avec deux bocales pour voir si tu arrivais.
837800	839800	Toi aussi,
839800	841800	diagnostiquez le vainqueur
841800	843800	de la prochaine présidentielle.
843800	845800	Est-ce que lors de ton père, tu es prêt à faire ça ?
845800	847800	Pourquoi pas.
847800	849800	Le prochain vainqueur du prochain concours de hot dog.
849800	851800	Il cherche ses petites fafeuilles.
851840	853840	C'est la fafeuille numéro 2.
853840	855840	Ah, la voilà !
855840	857840	Parce que j'ai fait comme Captain Web.
857840	859840	Parce que j'ai découvert,
859840	861840	parce qu'en préparant cette rubrique,
861840	863840	j'ai repris exactement la structure de son document.
863840	865840	Et le Captain Web est ultra scripté.
865840	867840	C'est du scripting.
867840	869840	Paul Lepoult a des ennuis
869840	871840	avec toutes ses prophéties auto-réalisatrices.
871840	873840	Il s'est fait des ennemis.
873840	875840	Parce qu'après la défaite de l'Allemagne,
875840	877840	en quarte finale,
877840	879840	il y a eu des menaces de mort.
879880	881880	L'Allemagne a gagné en quarte finale
881880	883880	et les Argentins ont menacé de tuer Paul
883880	885880	et d'en faire de la paella.
885880	887880	C'est inscrit sur Facebook.
887880	889880	Et pire encore,
889880	891880	après la défaite de l'Allemagne,
891880	893880	nos amis germaniques ont décidé de le bouffer.
893880	895880	Recette de poulpe grillée marinée, paella, etc.
895880	897880	C'est dégueulasse.
897880	899880	Mais rassurez-vous, Paul a de nouveaux amis.
899880	901880	En la personne des Espagnols.
901880	903880	Et de Zapatero.
903880	905880	Parce que Mr Zapatero est inquiet pour notre ami le poulpe.
905880	907880	Il pense envoyer une équipe de protection en Allemagne.
907920	909920	Le ministre de la Pêche a déclaré
909920	911920	lundi je serai un conseil des ministres de l'Union Européenne
911920	913920	et je vais demander que soit activé
913920	915920	une interdiction de pêche pour Paul le poulpe
915920	917920	afin que les Allemands ne le mangent pas.
917920	919920	J'ai entendu des conneries dans ma vie.
919920	921920	Et encore mieux,
921920	923920	le ministre de l'Industrie s'est prononcé
923920	925920	pour un transfert immédiat de Paul le poulpe
925920	927920	en Espagne pour veiller à sa protection.
927920	929920	Et ce matin,
929920	931920	et ce matin mon capitaine,
931920	933920	si les Espagnols perdent en finale,
933920	935920	il n'est plus trop protégé.
935960	937960	Ce matin, Paul le poulpe a désigné l'Espagne
937960	939960	comme gagnant.
939960	941960	Et oui, il se protège.
941960	943960	Précisons que il y a aussi
943960	945960	Manny le perroquet. Est-ce que tu sais que Manny le perroquet
945960	947960	est rentré dans la course ?
947960	949960	Non.
949960	951960	J'ai lu ton article et il a des bons résultats que depuis
951960	953960	les quarts de finale.
953960	955960	C'est pas la même trempe.
955960	957960	Si tu veux savoir qu'il y a un poulpe de vie
957960	959960	qui est entre 2 et 3 ans,
959960	961960	donc il faut savoir que malheureusement,
961960	963960	Paul le poulpe va bientôt crever.
964000	966000	Tandis qu'un perroquet, ça vit longtemps.
966000	968000	Donc Manny le perroquet, j'ai une grande confiance en lui.
968000	970000	On verra s'il a raison.
970000	972000	Moi, j'ai confiance dans Manny le perroquet.
972000	974000	Moi, je suis pour le poulpe.
974000	976000	En Bob le singe, c'est mon niveau de compétence.
976000	978000	Moi, je pensais prendre un poney.
978000	980000	Avec les sabots, il choisirait le programme.
980000	982000	Tout ça, c'est pas très high-tech.
982000	984000	Tu veux du high-tech ?
984000	986000	On fait péter les actes du Google-Apple-Twitter.
986000	988000	Et oui,
988000	990000	on va faire du condensé sur ces sujets à la con.
990000	992000	Parce que cette semaine,
992040	994040	c'est Google.
994040	996040	Un petit jingle.
996040	998040	Est-ce que vous savez que Google
998040	1000040	est inséré dans l'édition 2011
1000040	1002040	du Larousse ?
1002040	1004040	C'est devenu un mot à part entière.
1004040	1006040	Googlez.
1006040	1008040	Ça fait longtemps que Googlez
1008040	1010040	s'est rentré dans le registre
1010040	1012040	courant aux Etats-Unis.
1012040	1014040	Comme terme de recherche.
1014040	1016040	C'était déjà le cas dans d'autres dictionnaires.
1016040	1018040	Peut-être aux Etats-Unis
1018040	1020040	dans les éditions américaines.
1020080	1022080	Allez, news suivante.
1022080	1024080	Je fais comme toi.
1024080	1026080	Encore du Google.
1026080	1028080	Je ne trouve pas que je fais comme ça.
1028080	1030080	Encore du Google.
1030080	1032080	Il rachète la société ITA Software.
1032080	1034080	Spécialisée dans les bases de données
1034080	1036080	sur le transport aérien
1036080	1038080	et les systèmes de réservation en ligne.
1038080	1040080	Je veux plus de détails.
1040080	1042080	Je veux du lourd.
1042080	1044080	Je veux savoir qu'est-ce qu'ils utilisent comme logiciel.
1044080	1046080	Le montant du rachat.
1046080	1048080	Et là, tu vas le savoir dans la news suivante.
1048120	1050120	Le PDG de Google, Eric Smith,
1050120	1052120	a confirmé qu'il n'y aurait pas de Nexus 2.
1054120	1056120	Déçu ?
1056120	1058120	Non, pas vraiment, mais pourquoi ?
1058120	1060120	Est-ce qu'on a une explication ?
1060120	1062120	Oui, il en donne une.
1062120	1064120	Selon lui, le Nexus One était uniquement
1064120	1066120	pour essayer de promouvoir le système d'exploitation Android
1066120	1068120	et de lancer le marché
1068120	1070120	autour des smartphones Android.
1070120	1072120	Il nous le dit.
1072120	1074120	Ils ont fait du bon boulot.
1074120	1076120	Ils ont lancé le bébé.
1076160	1078160	Ils ont décidé de faire un second Nexus One.
1078160	1080160	D'autres personnes disent
1080160	1082160	que c'est peut-être parce qu'ils se sont plantés
1082160	1084160	qu'ils n'en ont pas vendu beaucoup.
1084160	1086160	En même temps, les HTC se vendent bien.
1086160	1088160	Je ne suis pas sûr qu'ils aient vraiment besoin
1088160	1090160	d'un téléphone de la marque Google
1090160	1092160	pour continuer à promouvoir le système Android.
1092160	1094160	Ce n'est pas plus con.
1094160	1096160	C'était HTC aussi ?
1096160	1098160	Oui, c'était HTC.
1098160	1100160	HTC maintenant, ils ont tout leur truc sur Android.
1100160	1102160	Le Desire, le Hero, etc.
1102160	1104160	Google a du mal quand ils se lancent dans le matériel.
1104200	1106200	Je ne me rappelle plus de ce qu'ils avaient fait
1106200	1108200	exactement dans le bordel.
1108200	1110200	Ils n'étaient pas trop intéressés au matériel.
1110200	1112200	Ils avaient laissé HTC faire le principal du boulot.
1112200	1114200	Ils avaient donné les spécifications
1114200	1116200	et après ils étaient n'émerdés.
1116200	1118200	Peut-être que Google avec le rachat
1118200	1120200	de ITA Software va se lancer dans l'aviation.
1120200	1122200	Peut-être.
1122200	1124200	Google Air.
1124200	1126200	Google Fly.
1126200	1128200	News suivante.
1128200	1130200	Est-ce que vous avez vu cette petite news qui est passée ?
1130200	1132200	Google a perdu devant l'autorité de la concurrence
1132240	1134240	dans le dossier NavX.
1134240	1136240	Non, je n'en ai pas vu.
1136240	1138240	Du coup, comme cette semaine, je n'avais pas à m'occuper des news,
1138240	1140240	je me suis dit, je vais laisser alors ton père
1140240	1142240	le soin de tout faire.
1142240	1144240	Exactement.
1144240	1146240	La société NavX,
1146240	1148240	ce n'est pas une société qui vend des petits dessous
1148240	1150240	ou des petites culottes.
1150240	1152240	C'est une société qui vend l'accès à sa base de données
1152240	1154240	de radars routiers.
1154240	1156240	Et donc, il y a une concurrence
1156240	1158240	quand même sur ce secteur-là.
1158240	1160240	Et la particularité de NavX,
1160280	1162280	c'est qu'ils avaient beaucoup recours
1162280	1164280	aux petits oiseaux.
1164280	1166280	Je ne sais pas d'où ça vient.
1166280	1168280	C'est très bucolique.
1168280	1170280	Et la société NavX,
1170280	1172280	la spécialité de NavX, c'est qu'ils avaient pour
1172280	1174280	appâter le client énormément recours à Google.
1174280	1176280	Google a des Word.
1176280	1178280	Et dans son secteur
1178280	1180280	d'activité,
1180280	1182280	c'était un des plus gros clients de Google.
1182280	1184280	Je crois 40 000 euros par mois.
1184280	1186280	Ce n'est pas si énorme que ça.
1186280	1188280	Dans leur secteur d'activité.
1188320	1190320	Ils découpent énormément
1190320	1192320	les secteurs d'activité.
1192320	1194320	Et c'était quoi le problème ?
1194320	1196320	Et alors, ce qui est arrivé à NavX,
1196320	1198320	c'est qu'ils ont eu des petits soucis financiers
1198320	1200320	et Google leur a supprimé leur compte
1200320	1202320	en considérant que leurs annonces
1202320	1204320	pour les radars routiers étaient illégales.
1204320	1206320	Et donc, ils leur ont dit, allez vous faire voir.
1206320	1208320	En France ou aux Etats-Unis ?
1208320	1210320	En France.
1210320	1212320	Je ne suis pas sûr qu'aux Etats-Unis ça se passe comme ça.
1212320	1214320	Aux Etats-Unis, je ne sais pas.
1214320	1216320	C'est une erreur.
1216360	1218360	Alors, j'ai été chercher la décision
1218360	1220360	du conseil de la concurrence.
1220360	1222360	Je l'ai lu hier soir, 40 pages.
1222360	1224360	Uniquement pour vous, chers auditeurs, ce fut long.
1224360	1226360	C'est une décision qui est uniquement conservatoire.
1226360	1228360	C'est-à-dire que l'autorité de la concurrence
1228360	1230360	ne tranche pas au fond.
1230360	1232360	Mais en tout cas, ils ont condamné
1232360	1234360	Google, à titre de mesure provisoire,
1234360	1236360	à rétablir à la société NavX
1236360	1238360	l'accès à leurs news.
1238360	1240360	Et par ailleurs,
1240360	1242360	ils ont demandé à Google
1242360	1244360	de préciser leurs règles
1244400	1246400	sur la suspension ou les critères
1246400	1248400	qui permettent de décider.
1248400	1250400	Il y a un truc qui me semble étrange.
1250400	1252400	La société NavX faisait de la pub
1252400	1254400	pour les détecteurs de radars.
1254400	1256400	De bases de données de radars.
1256400	1258400	Parce qu'il y a deux choses.
1258400	1260400	Les bases de données radars qui permettent
1260400	1262400	de savoir, comme le système Coyote,
1262400	1264400	où se trouve un radar sur une route
1264400	1266400	en consultant une base de données.
1266400	1268400	Et il y a d'autres systèmes actifs
1268400	1270400	qui vont essayer de détecter les radars
1270400	1272400	sur la route.
1272440	1274440	Donc NavX n'était pas dans l'illégalité.
1274440	1276440	Ils s'adressent pour vendre
1276440	1278440	leurs trucs à des particuliers.
1278440	1280440	Et ces mecs-là faisaient 40 000 euros
1280440	1282440	de pubs par mois pour ça ?
1282440	1284440	Ils avaient un gros chiffre d'affaires.
1284440	1286440	C'est un business juteux les radars en France.
