start	end	text
258160	259160	T'es de la merde !
259160	260160	Ok.
260160	261160	Alors que c'est revenu.
261160	262160	Bah oui c'est de la merde.
262160	265960	Ok un petit retour sur le dernier épisode, Babozor, épisode exceptionnel, record battu
265960	269560	du nombre de personnes en ligne, plus de 200 personnes connectées, on n'en est pas loin
269560	271000	ce soir, on est à 174 l'actuel.
271000	275280	Et surtout Babozor quand même sacré personnage, invité exceptionnel, mais comme tous nos
275280	276280	invités, tous nos invités sont exceptionnels.
276280	279080	Allez voir son podcast vidéo, c'est génial.
279080	280720	C'est excellent, je vous le confirme.
280720	284640	Moi j'ai regardé l'autre jour le Bulgarian Training Bad et c'est fantastique.
284640	285640	C'est de la brale.
285640	288120	C'est un truc, une espèce de sable dans lequel tu mets du sable pour t'entraîner, c'est
288120	289120	un truc vulgaire.
289120	290120	Ah ça a l'air chouette ça.
290120	294720	Il t'explique comment faire avec un pneu de bagnole et puis du sable.
294720	295720	Enfin bref.
295720	296720	Ok.
296720	303440	Ensuite de quoi on va parler, de quoi on va parler, des remerciements, on va vous remercier
303440	307080	tous parce qu'en fait on vous remercie pas assez, on se rend, vous tous qui nous écoutez
307080	310920	en direct ou en différé, parce qu'il y en a de nombreux qui écoutent le podcast dans
310920	316680	le métro ou en prison, parce qu'ils écoutent de partout n'est-ce pas, donc on a vu pas
316680	321040	mal de personnes qui sont venues nous voir dans notre QG la semaine dernière, donc on
321040	325280	va commencer par remercier dans l'ordre, on va remercier, attention, et là je vais
325280	326280	laisser par ici Quacos.
326280	327280	Ah ouais ouais ouais.
327280	328280	Oh c'est auquel beau cadeau.
328280	331280	Je sais pas s'il faut que je donne son vrai nom ou quoi là.
331280	333280	Bah écoute, David on va l'appeler David.
333280	334280	David.
334280	338160	David, on va l'appeler David de Bragelon, donc Bragelon, c'est Bragelon ou Bragelon
338160	339160	que tu prononces ?
339160	340160	Bregelon.
340160	341160	Bregelon.
341160	342160	C'est Bragelon.
342160	348160	Mais en tout cas maison d'édition de bouquin SF, fort prisée par Lorde Tempere, n'est-ce
348160	349160	pas ?
349160	350160	Oui oui oui.
350160	355200	Et il nous a amené un petit cadeau parce qu'il était parti travailler en Corée pour
355200	360120	le plaisir du travail et il nous a ramené, il était passé dans une petite boutique et
360120	362080	il a ramené des oreilles de poney.
362280	363280	Des sortes de petites oreilles.
363280	365880	Que je vais mettre immédiatement pour la durée de cette pièce.
365880	369280	Toute la durée, ne le met pas à l'envers, non c'est dans l'autre sens.
369280	370280	C'est bien bravo.
370280	371280	Oh la vache.
371280	375680	Je crois que c'est pas compatible avec mon gros casque.
375680	377680	Tu ressembles à New Walk comme ça le Captain Web.
377680	378680	Ah bah si.
378680	379680	Ah bah voilà.
379680	380680	C'est pas mal comme ça.
380680	381680	Fantastique.
381680	382680	Là je crois que j'ai vraiment la grosse classe quand même.
382680	383680	C'est New Walk ce mec.
383680	384680	Oui je sais.
384680	387680	Donc merci pour les oreilles de poney David qu'on aura sûrement, on vous en reparlera,
387680	389080	on aura sûrement l'occasion de le revoir bientôt.
389080	390080	Dans la cave notamment.
390080	391080	Dans la cave.
391080	392080	Tu fais de la peine comme ça.
392080	393080	Sous la table.
393080	394080	Euh donc.
394080	395080	A quatre pattes.
395080	396080	Ensuite.
396080	397080	Le lendemain.
397080	398080	Oui je sais oui.
398080	399080	Non mais j'imagine.
399080	401080	Sous la table à quatre pattes avec les oreilles de poney.
401080	402080	La suite des cadeaux là.
402080	403080	Alors la suite.
403080	405080	Il y a Hippie Barbe qui est passé avec sa compagne le lendemain.
405080	408080	Et qui nous a apporté, et là on va un grand merci encore.
408080	409080	Merci.
409080	413080	Ceci attention, ceux qui le voient sur la webcam en direct, remarquons que c'est une bouteille
413080	414080	d'absinthe.
414080	416080	Et je ne sais pas qui va commencer à voir ça.
416080	417080	Bah écoute je me dévoue.
417080	418080	Pas de problème.
418080	419080	Je m'en doutais.
419080	420080	Et puis aussi, n'oublions pas.
420080	421080	Ah celle-là elle est pour moi.
421080	424080	Et ça c'est spécial dédicace tout Quacos.
424080	427080	La fameuse bouteille de Jack Daniels que Quacos avait demandé.
427080	428080	Ah bravo.
428080	430080	Alors on n'est pas dans le label 5 de la dernière fois.
430080	432080	Autant le dire tout de suite là c'est de la belle bouteille.
432080	433080	Jack Daniels Tennessee Wish Cake.
433080	435080	La prochaine étape on passe au cardule.
435080	437080	Voilà donc si quelqu'un du CSI nous regarde.
437080	438080	Merci de nous oublier.
438080	439080	Voilà.
439080	440080	Merci.
440080	441080	Ce serait sympa.
441080	442080	Le CSI.
442080	446080	Ensuite et puis il y a eu tout nos amis de No Watch qui sont enfin pas tous mais tout
446080	448080	en tout cas les Wotaku.
448080	451080	Tout l'équipe de Wotaku qui avait une rencontre No Watch.
451080	452080	A nos ancêtres les Gaulois.
452080	455080	Et je sais qu'ici il y a quelques-uns dans cette salle qui ont tout équipé.
455080	458080	On a fait des nouvel an là-bas.
458080	459080	On a fait un une fois ici.
459080	460080	Et ils refusaient de servir de l'eau.
460080	463080	On était parti avec un saucisson sous le bras je me souviens plus.
463080	466080	Non pas sous le bras, dans mon manteau qui sont d'ailleurs toujours le saucisson.
466080	467080	C'est bien qu'on râle.
467080	469080	C'est bien nos ancêtres les Gaulois.
469080	474080	Donc voilà donc notre circle et toute l'équipe de Wotaku et des No Watchers.
474080	475080	C'est parce qu'il y a un casse de dieu.
475080	476080	Pica pica.
476080	477080	Casse de dieu.
477080	478080	Ouais ouais.
478080	479080	Ok.
479080	480080	Ensuite.
480080	481080	Le fouet.
481080	482080	Oh putain.
482080	484080	Ça recommence quoi.
484080	485080	Ok.
485080	486080	Mon ami Quacos.
486080	491080	Le sondage que tu avais fait il y a quelques semaines tu vas nous en parler un peu.
491080	494080	On en parle tout de suite ou on balance le répondeur d'abord quand même ?
494080	496080	Ah bah allez le répondeur.
496080	497080	On fait péter le répondeur la merde.
497080	499080	On fait péter le répondeur ou on fait le...
499080	501080	On fait le répondeur bordel de merde.
501080	503080	La merde c'est n'importe quoi.
503080	504080	Hello capitaine.
504080	506080	Ici la société de production de Marc Dorsel.
506080	508080	Ça remet du poney qu'on aime.
508080	510080	Oui bonjour l'équipe du Captain Web.
510080	512080	J'appelais parce que j'ai absolument rien à dire.
512080	513080	Mais par contre c'est pas trop un problème.
513080	514080	Hello le Captain Web.
514080	516080	Oui c'est Mickaël Rendetta.
516080	519080	Et j'aimerais tout de suite qu'on donne un coup de fouet à Manox.
521080	525080	Bonjour Alexandre Stabanel du Poney Club Boulogne à Paris.
525080	531080	Je voulais vous faire part de mon désagrément vis-à-vis de vos propos vis-à-vis des poney.
531080	535080	Alors bon je comprends que vous ayez peut-être quelque chose à assouvir d'un point de vue sexualité
535080	537080	que votre femme n'est pas capable de donner
537080	539080	ou que vos femmes ne sont pas capables de donner.
539080	542080	Néanmoins vous pouvez trouver d'autres cibles que ces pauvres animaux fragiles.
542080	544080	A bon entendeur au revoir.
544080	546080	Il a pas l'air content le monsieur.
546080	548080	On traite les poney avec soin quand même.
548080	550080	D'ailleurs Captain Web a des oreilles de poney.
550080	552080	Exactement j'ai des oreilles de poney.
552080	554080	Il a aussi des sabots.
554080	556080	Et lors de ton père on te capote.
556080	560080	Donc seule chose depuis effectivement que le poney qu'on a essayé de faire entrer dans le club
560080	563080	c'est casser les jambes dans l'escalier qu'on est obligé de la battre ici.
563080	565080	Il faut le savoir nous ne descendons plus de poney à la cave.
565080	567080	Nous les sodomisons dans la cour à l'arrière.
567080	569080	Oh non !
569080	571080	Mais non, respect pour les poney.
571080	573080	Ce sont des bêtes qu'on adore.
573080	575080	Donc 2010 année du poney.
575080	577080	2011 année du mulaire appelons-le.
577080	579080	Puisque la prochaine sera l'année internationale du mulaire lancé par...
579080	580080	De cette belle bête.
580080	582080	Par lors de ton père.
582080	584080	Big up au poney club de Boulogne.
584080	586080	Big up.
586080	588080	Carrément.
588080	590080	Oh, c'est pas ça.
591080	593080	Salut Captain et toute l'équipe.
593080	595080	C'est notre circle
595080	597080	qui passe de temps en temps pendant l'apéro.
597080	599080	Ce serait pour savoir, j'ai une petite idée en fait.
599080	601080	Pour LTP, je vois qu'il y a un mythe
601080	603080	qui se crée autour.
603080	605080	Alors pourquoi pas faire
605080	607080	des enchères.
607080	609080	Tu prends une photo de l'ordre de ton père comme ça.
609080	611080	Aux toilettes ou n'importe où.
611080	613080	Et tu les mets aux enchères.
613080	615080	Comme ça tu pourras avoir du bon câblage
615080	617080	et éviter d'avoir des soucis de son.
617080	619080	Parce que bon, c'est pas que j'aime pas rester tard.
619080	621080	Mais bon, tant qu'à faire.
621080	623080	Si l'apéro peut commencer
623080	625080	à 23h30, c'est encore mieux.
625080	627080	Allez, à tchao la prochaine.
627080	629080	Tchao.
629080	631080	Je ne suis pas à vendre.
631080	633080	On en y avait pensé, on va y réfléchir.
633080	635080	Effectivement, une photo de l'ordre de ton père
635080	637080	est envisageable pour une certaine somme.
637080	639080	Quacos, qu'est-ce que t'en penses ?
639080	641080	Je pense, moi j'en ai des belles en tout cas.
641080	643080	Moi aussi.
643080	645080	Je crois que les meilleurs sont chez moi.
645080	647080	Les enfants, je les sors.
647080	649080	Je crois que quelqu'un a trouvé des photos
649080	651080	de ton père sur le net.
651080	653080	Tu rigoles ?
653080	655080	Je l'ai vu ça.
655080	657080	Il a peur là.
657080	659080	J'étais en train de chercher le numéro
659080	661080	de mon avocat.
661080	663080	Tout de suite les grands mots.
663080	665080	Sinon, pour l'argent, on veut bien de l'argent.
665080	667080	Avant, on attend parce qu'on sait que
667080	669080	Patrick Béja est en train de récupérer
669080	671080	un MacBook avec les petits dons qu'on lui fait.
671080	673080	Donc on va plutôt aller
673080	675080	à son appartement quand il l'aura reçu
675080	677080	plutôt que de vous faire payer.
677080	679080	Donc donnez de l'argent à Patrick Béja.
679080	681080	Et en ce qui concerne
681080	683080	le fait que la peur finisse tard,
683080	685080	on peut finir la peur maintenant.
685080	687080	Je pourrais rentrer chez moi dormir.
687080	689080	Tu pourrais rentrer chez toi.
689080	691080	Il y a d'autres messages.
693080	695080	Il fait barbe à l'appareil.
695080	697080	Pour vous souhaiter une bonne dégustation
697080	699080	et pour dire à LTP
699080	701080	s'il veut une bouteille, il me dit la marque
701080	703080	et je viendrai avec plaisir lui remettre en main propre.
703080	705080	Et pour les gens du chat,
705080	707080	je veux bien vendre les photos après.
707080	709080	Bonne dégustation à vous.
709080	711080	Amusez-vous bien et à tout de suite sur l'apéro.
711080	713080	Salut !
731080	733080	Salut, c'est Olivier.
733080	735080	C'était un petit message
735080	737080	pour LTP en priorité.
737080	739080	Ce n'était pas rapport à Roland Emmerich.
739080	741080	Il disait que c'était une grosse bouse.
741080	743080	La fête était une bouse.
743080	745080	On a vu la bouteille.
745080	747080	On a vu le boulot de la bouteille.
747080	749080	Et on a vu la bouteille de l'épaule.
749080	751080	On a vu que c'était une bouteille
751080	753080	et on a vu que c'était une bouteille
753080	755080	de la bouteille.
755080	757080	On a vu la bouteille
757080	759080	de l'épaule.
759080	761080	Il disait que c'était une grosse bouse
761080	763080	la semaine dernière.
763080	765080	C'était juste pour lui dire que la grosse bouse
765080	767080	allait faire un film qui n'était pas trop mal
767080	769080	en 1999 qui s'appelait Passé virtuel
769080	771080	qui était une sorte d'avant-Matrix
771080	773080	avant-Matrix
773080	775080	puisqu'il est sorti avant-Matrix
775080	777080	ou juste après en France.
777080	779080	Il avait fait Universal Soldier
779080	781080	en 1992
781080	783080	qui était avec
783080	785080	le grand Jean Claude Van Damme
785080	787080	qui était une nette série B.
787080	789080	Il a fait évidemment Stargate
789080	791080	Stargate pour le coup
791080	793080	c'était quand même un bon film.
793080	795080	Avec Kevin Russell
795080	797080	et James Spiderman
797080	799080	c'était un petit bon film.
799080	801080	Moi j'aimais bien la meuf.
801080	803080	Qui a donné plein de férités de pourries.
803080	805080	C'était juste pour dire ça.
805080	807080	Évidemment j'ai très très peur
807080	809080	qu'il adapte
809080	811080	ça aussi.
811080	813080	C'est une nouvelle production en 3D
813080	815080	surtout le faire en 3 films.
815080	817080	Il a fait de la grosse bouse.
817080	819080	C'est pour dire que Roland Ambrich
819080	821080	quand il ne faisait pas que des merdes à la 2012
821080	823080	il a fait des petits bons films.
823080	825080	A mon avis il a commencé à faire de la merde
825080	827080	à partir d'Indépendance Day.
827080	829080	Quoi que Passé virtuel c'était après
829080	831080	mais c'était un petit film de série B.
831080	833080	C'est juste pour dire ça.
833080	835080	Et sinon je voulais dire
835080	837080	quand il parlait de ça
837080	839080	la semaine dernière
839080	841080	des gros bouquins d'Isaac Asimov
841080	843080	il a oublié de parler du remake
843080	845080	de Dune qu'on veut faire.
845080	847080	Je ne sais pas s'il était au courant
847080	849080	mais il y a Pierre Morel
849080	851080	qui a commis deux films
851080	853080	qui s'appelaient Taken
853080	855080	produit par Besson
855080	857080	et le nouveau film qui vient de sortir
857080	859080	From Paris with Love
859080	861080	qui est une merde infâme
861080	863080	avec John Travolta
863080	865080	qui voulait refaire Dune.
865080	867080	Et oui il parlait
867080	869080	qu'il va faire Dune
869080	871080	mais très sérieusement réadapter
871080	873080	et avoir une nouvelle vision
873080	875080	donc il y a un nouveau petit friendship
875080	877080	qui va à Hollywood et voilà.
877080	879080	Que de question il faut que j'y réponde.
879080	881080	Dune c'est vrai que ça fait peur honnêtement.
881080	883080	En même temps le premier...
883080	885080	Moi j'ai bien aimé le premier.
885080	887080	David Lynch était très bien.
887080	889080	David Lynch c'était une commande de studio
889080	891080	par rapport à tous ses autres films
891080	893080	c'est quand même sa grosse bouse.
893080	895080	Moi j'ai bien aimé Dune
895080	897080	mais en même temps je sais pas.
897080	899080	Ça a très mal vieilli
900080	902080	Je vais quand même répondre à notre diteur.
902080	904080	Il a raison sur Roland Emmerich.
904080	906080	Passé virtuel je l'ai pas vu.
906080	908080	Moi je l'ai vu.
908080	910080	C'est une série B correcte
910080	912080	moyen quoi.
912080	914080	Universal Soldier c'était marrant
914080	916080	mais moi je préfère dans le même style
916080	918080	Soldier tout court avec Snake.
918080	920080	Ah oui c'est sûr que c'était un très bon film Soldier.
920080	922080	Un gros film quoi.
922080	924080	Une bouse.
924080	926080	L'histoire effectivement il est jeté sur une planète poubelle.
926080	928080	Alors il est un peu autiste.
928080	930080	Ah oui il est complètement débile quoi.
930080	932080	C'est génial la scène où il apprend au gosse
932080	934080	à tuer le serpent un coup de chaussure
934080	936080	franchement ça restera dans l'histoire du cinéma.
936080	938080	Ça c'était un grand film et Stargate
938080	940080	contrairement à ce qu'il avait l'air de dire Manox
940080	942080	il me faisait des grimaces tout à l'heure
942080	944080	c'est un bon film de SF.
944080	946080	Moi je me rappelle quand on était le voir au ciné
946080	948080	j'ai trouvé que l'idée était bien le début du film était bien
948080	950080	et puis bon à la fin...
950080	952080	Je suppose que t'as pas regardé les 15 sezons
952080	954080	de la série après.
954080	956080	C'est à dire que j'aime bien les décors en plastique
956080	958080	tout le temps quoi.
958080	960080	C'est pas en plastique ils sont tout le temps dans un désert ou dans une forêt quoi.
960080	962080	C'est vrai que c'est souvent en carton aussi.
962080	964080	Moi que Star Trek quand même.
964080	966080	Ça dit meilleur film quand même d'Emmerich
966080	968080	Indépendance Day je pense qu'on peut le dire.
968080	970080	Oui avec le président de l' Etats-Unis
970080	972080	qui sort avec son jet là pour aller...
972080	974080	Pour aller flaguer c'est ça l'appui.
974080	976080	Oui et puis Will Smith surtout qui abat les aliens à coups de poing.
976080	978080	Et surtout qui tire dans le désert
978080	980080	un alien en gueulant comme un veau.
980080	982080	Mais avant il l'a saumé à coups de poing.
982080	984080	C'était un peu un remake
984080	986080	de la scène dans Conan le Barbare
986080	988080	avec le dromadaire quoi.
988080	990080	Je trouve pas qu'il y ait une sorte de
990080	992080	clin d'œil quoi.
992080	994080	Il y a une suite au message non ?
994080	996080	Juste petit quiz
996080	998080	rapide là. Conan le Barbare
998080	1000080	qui a écrit le scénario vous le savez ?
1000080	1002080	Il y avait un scénario.
1002080	1004080	Quand tu vas savoir qui a écrit le bouquin
1004080	1006080	les bouquins de Conan le Barbare.
1006080	1008080	Ah des films, je sais pas.
1008080	1010080	Oliver Stone.
1010080	1012080	Ça dit je crois qu'ils vont faire une suite à Conan le Barbare
1012080	1014080	Je sais pas encore le truc.
1014080	1016080	Conan le Barbare 2.
1016080	1018080	Arnold qui valait le don quoi.
1018080	1020080	Photoshopé à mort comme dans Terminator 3.
1020080	1022080	Il y avait Kalidor.
1022080	1024080	Terminator 4.
1024080	1026080	Dans le 4 t'avais
1026080	1028080	en 3D. Il arrive en 3D un moment.
1028080	1030080	C'est atroce. Ils ont intégré ça.
1030080	1032080	Remarque c'est pas si mal fait.
1032080	1034080	Dans le 3 t'as les gros plans
1034080	1036080	où tu vois bien que c'est quelqu'un d'autre et puis quand tu le vois
1036080	1038080	lui vraiment de dos avec ses vieux bourrelettes
1038080	1040080	c'est horrible.
1040080	1042080	C'est cool un peu.
1042080	1044080	Même les robots vieillissants.
1044080	1046080	Il y a une suite au message non ?
1046080	1048080	On passe à quoi là ?
1048080	1050080	On va parler du sondage.
1050080	1052080	C'est l'heure du sondage.
1052080	1054080	Pendant que notre amie de l'heure de ton père récupère les billets.
1054080	1056080	Le sondage.
1056080	1058080	Vous allez avoir des résultats du sondage
1058080	1060080	auquel vous avez tous certainement participé.
1060080	1062080	Je ne sais pas.
1062080	1064080	En tout cas 387 participants.
1064080	1066080	C'est quand même pas mal.
1066080	1068080	Alors qu'est-ce qu'ils ont dit ?
1068080	1070080	Les questions
1070080	1072080	étaient quand même assez pertinentes.
1072080	1074080	Et ils ont répondu de façon
1074080	1076080	très pertinente aussi.
1076080	1078080	On va faire rapide sur les trucs.
1078080	1080080	Oui rapide parce qu'il y a quand même beaucoup de trucs.
1080080	1082080	Tu peux me la décapsuler ?
1082080	1084080	Petit aparté,
1084080	1086080	le blog est revenu
1086080	1088080	en prière de ne pas trop se commenter comme des groupes bourrins.
1088080	1090080	Allez-y doucement, 10 par 10. Vous avez le temps.
1090080	1092080	Donc il faut savoir
1092080	1094080	que la majorité
1094080	1096080	des gens qui ont répondu
1096080	1098080	préfèrent bien sûr que l'apéro du captain
1098080	1100080	dure plus de 3 heures.
1100080	1102080	Ah bon ?
1102080	1104080	Ça tombe bien, c'était une dernière 3h10 record battu entre parenthèses.
1104080	1106080	Enfin 3 heures et plus.
1106080	1108080	Il faut savoir aussi que
1108080	1110080	a priori on gère plutôt pas mal nos rubriques
1110080	1112080	parce qu'on a tous eu la case bien
1112080	1114080	de cocher en ce qui concernait
1114080	1116080	la gestion de nos rubriques respectives.
1116080	1118080	Même toi Manox, tu te rends compte ?
1118080	1120080	Ah bon ? Parce qu'il gère sa rubrique ?
1120080	1122080	Il a une rubrique ?
1122080	1124080	C'est peut-être parce que sa rubrique dure 5 minutes.
1124080	1126080	C'est peut-être pour ça.
1126080	1128080	Il faut savoir aussi que
1128080	1130080	la plupart des gens ne sont pas pour un chapitrage.
1130080	1132080	Captain ?
1132080	1134080	Je suis pas d'accord avec toi. C'est la façon dont t'avais posé la question
1134080	1136080	qui était un peu...
1136080	1138080	Relis la question.
1138080	1140080	Je vais relire la question et lors de ton périodière
1140080	1142080	si la question était un petit peu bancale.
1142080	1144080	La question est, je lis et je cite
1144080	1146080	Êtes-vous pour un chapitrage
1146080	1148080	des rubriques ?
1148080	1150080	Lise la suite de ta phrase.
1150080	1152080	Est-ce que c'est tendancieux ?
1152080	1154080	A priori non.
1154080	1156080	Lise la suite.
1156080	1158080	Il y a oui, il y a des rubriques débiles
1158080	1160080	que je pourrais zapper comme ça.
1160080	1162080	Ou alors non, tout est bon dans l'apéro.
1162080	1164080	Là c'est un petit peu...
1164080	1166080	Voilà celui-là.
1166080	1168080	Si on propose aux gens on rajoute un chapitrage
1168080	1170080	les mecs ne vont pas dire non.
1170080	1172080	Rien de la preuve.
1172080	1174080	Le pourcentage exact, alors je te le dis,
1174080	1176080	il y a 71% des gens qui ne veulent pas de chapitrage.
1176080	1178080	De toute façon, quoi qu'il arrive,
1178080	1180080	on ne le fera pas.
1180080	1182080	On aurait pu le faire.
1182080	1184080	Ensuite,
1184080	1186080	en ce qui concerne les invités,
1186080	1188080	ça m'a un peu plus étonné,
1188080	1190080	ils ne veulent pas beaucoup d'invités.
1190080	1192080	Les majorités sont plutôt une fois par mois
1192080	1194080	ou pire une fois toutes les deux semaines.
1194080	1196080	Pas toutes les semaines et pas plusieurs invités à la fois.
1196080	1198080	Est-ce qu'il y a à peu près
1198080	1200080	le rythme actuel d'ailleurs ?
1200080	1202080	On a eu pas mal d'invités ces dernières semaines
1202080	1204080	mais franchement c'était bien.
1204080	1206080	On a d'autres de prévus, on vous le prévient tout de suite.
1206080	1208080	Alors là on arrive
1208080	1210080	aux questions fatales
1210080	1212080	qui est bien sûr la notation des rubriques.
1216080	1218080	Alors les news du captain
1218080	1220080	ont récolté quand même
1220080	1222080	une majorité de très bons.
1222080	1224080	Il y avait, je le rappelle bien sûr,
1224080	1226080	nul, bof, bien, très bon,
1226080	1228080	excellent.
1228080	1230080	C'est pas une majorité d'excellent ?
1230080	1232080	C'est une majorité de très bon.
1232080	1234080	42% de très bon.
1234080	1236080	34% d'excellent quand même.
1236080	1238080	La rubrique
1238080	1240080	l'expédition du captain
1240080	1242080	c'est que bien.
1242080	1244080	On a pas fait beaucoup en même temps.
1244080	1246080	C'était parler de barbecue.
1246080	1248080	C'était pas non plus.
1248080	1250080	Ensuite on arrive à la rubrique
1250080	1252080	de l'ordre de ton père.
1252080	1254080	Et la rubrique de l'ordre de ton père
1254080	1256080	atteint l'excellence bien sûr.
1256080	1258080	À hauteur de
1258080	1260080	39% quand même.
1260080	1262080	Ce qui est bien.
1262080	1264080	34% en très bon et 20%
1264080	1266080	en bien.
1266080	1268080	À hauteur de 94% à peu près.
1268080	1270080	Est-ce que ça inclut
1270080	1272080	les fameux oui ou non ?
1272080	1274080	Le truc qu'ils sentent manifestement
1274080	1276080	le foutage de gueule.
1276080	1278080	Ça l'inclut aussi.
1278080	1280080	La rubrique cinéma plaît pas trop au final.
1280080	1282080	Alors je vais peut-être l'arrêter.
1282080	1284080	T'as combien ?
1284080	1286080	J'ai une majorité de bien seulement.
1286080	1288080	Qui est à 35%.
