start	end	text
344840	346840	Ah non, il est pas gel braqué et je l'ai pas donc.
346840	349840	Moi qui pensais que t'étais un vrai pirate, tu me déçois.
349840	352840	Bon alors, vite fait, je suis sûr que tu connais les sept choses qui ont été annoncées
352840	353840	lors de cette keynote.
353840	355840	Oh là là, c'est un quiz ?
355840	360840	Le multitash, un nouveau client de messagerie avec plusieurs comptes.
360840	362840	Steve Jobs a un nouveau pancréas.
362840	363840	Non, c'est le foie.
364840	365840	C'est le foie.
365840	367840	Attends, le compte de messagerie, je l'ai pas vu passer.
367840	369840	Et là, je me souviens plus du reste.
369840	373840	Le multitash évidemment, plus grosse nouveauté, on ne peut pas le commenter 30 ans.
373840	377840	Et d'ailleurs, on voit une vidéo sur le net où la manière dont ça fonctionne.
377840	378840	Oui, tout à fait.
378840	379840	Ça a l'air pas mal foutu.
379840	380840	Ça a l'air pas mal foutu, ça reste à voir.
380840	384840	Alors autant le dire tout de suite, ceux qui ont des iPhones 3G et de première génération
384840	386840	vont se le four aux culs si j'ai bien compris.
386840	387840	Exact.
387840	388840	Donc vous n'avez plus qu'à en racheter un.
388840	390840	Ah non, ça c'est pour ma rubrique, tu t'avances un petit peu.
390840	393840	Ah d'accord, je m'avance donc je ne m'irai pas plus loin dans ça.
393840	395840	Donc il y en a quelques-uns qui ne sont pas contents.
395840	397840	Ils sont en train de pleurer sur leur iPhone mais vous avez qu'à en racheter un.
397840	400840	Si Apple a besoin d'argent pour racheter prochainement Microsoft, rappelons-le.
400840	404840	Alors les autres nouveautés, c'était quoi ? Le fast app switching.
404840	406840	Ce qui est en fait le truc, l'espèce de...
406840	407840	C'est le multitash.
407840	410840	Oui, ça fait partie du multitash mais c'est le double clic pour accéder.
410840	412840	Là tu triches, ça ne fait pas 7, ça compte pour 1.
412840	415840	Bon ok, en fait le client de messagerie ça en fait 2.
415840	417840	Les dossiers, ça c'était une nouveauté.
417840	418840	Ah oui.
418840	419840	On peut enfin avoir des dossiers.
419840	420840	Ah oui, c'est exceptionnel.
420840	422840	C'est une nouveauté qui méritait qu'on en parle.
422840	424840	D'ailleurs Steve va passer un bout de temps dessus.
424840	425840	Les wallpapers personnalisés.
425840	428840	Des années qu'on attendait une telle avancée dans le domaine de la téléphonie.
428840	430840	D'ailleurs, j'ai une grande nouvelle pour vous, chers auditeurs.
430840	433840	Vous aurez le wallpaper officiel du captain pour votre iPhone.
433840	434840	Tout à fait.
434840	438840	Et ce sera même un wallpaper spécial was off.
438840	443840	Avec une corde à sauter et une énorme paire de fesses.
443840	444840	Ça va être génial.
444840	445840	Et un macabé.
445840	446840	Pardon.
446840	447840	Ce sera une surprise.
447840	448840	Une surprise.
448840	450840	Le livebook est enduit à l'iPhone.
450840	453840	Désormais on pourra utiliser l'application livebook sur l'iPhone.
453840	454840	Ouais.
454840	455840	Ça promet.
455840	456840	Ça va donner envie à tout le monde.
456840	457840	Ah ouais carrément.
457840	458840	Parce qu'avec un écran pareil.
458840	459840	Remarque notre dentiste il arrive très bien.
459840	461840	Donc ça paraît que tout le monde peut lire des bouquins sur l'iPhone.
461840	462840	Le Game Center.
462840	463840	Ouais.
463840	464840	C'est quoi ?
464840	465840	Je dis ça parce qu'elle a une paire de lunettes.
465840	470840	Le Game Center en fait c'est l'espèce de fonctionnalité de gens en réseau.
470840	472840	Un peu au Xbox Live mais sur l'iPhone.
472840	474840	Je te cache pas que j'ai pas trop...
474840	475840	J'ai pas trop fouillé tout ça.
475840	476840	J'ai pas l'iPhone encore.
476840	477840	C'est surtout pour partager un petit peu les highscores.
477840	478840	Voilà exactement.
478840	482840	Des fonctions de réseaux sociaux sur les jeux de l'iPhone.
482840	485840	On pourra connecter un clavier Bluetooth.
485840	486840	Oh la vache.
486840	487840	C'est vrai.
487840	488840	Ouais.
488840	489840	Je te raconte.
489840	490840	Waouh.
490840	491840	C'est vachement portable tout ça après.
491840	492840	Alors le clavier Bluetooth.
492840	493840	Après tu pourras connecter un écran.
493840	494840	Après une souris.
494840	495840	Ouais ça s'appellera l'iPad.
495840	496840	Exactement.
496840	497840	Et tu as une nouvelle batterie.
497840	498840	Tu vas nous en parler ?
498840	499840	Nouvelle batterie.
499840	500840	Ouais.
500840	501840	Sur le nouvel iPhone.
501840	502840	Du coup il parle.
502840	503840	De rien.
503840	504840	Fais pas attention.
504840	505840	Continue.
505840	506840	Continue.
506840	507840	Je le dira après.
507840	508840	T'inquiète pas.
508840	509840	C'est la huitième news.
509840	510840	Ah bah tu le diras après.
510840	511840	Le zoom numérique x5 super utile.
511840	512840	En fin vous veillez les poils de cul du captain.
512840	513840	Et puis surtout la plus grosse news je pense, et là ça mériterait peut-être qu'on commente,
513840	514840	c'est iAd.
514840	515840	Ah oui le système de publicité.
515840	516840	Voilà.
516840	517840	Et d'ailleurs Steve Jobs en parlant de son iAd.
517840	518840	C'est un système de publicité.
518840	519840	C'est un système de publicité.
519840	520840	C'est un système de publicité.
520840	521840	C'est un système de publicité.
522840	523840	Voilà.
523840	524840	C'est un système de publicité.
524840	525840	Voilà.
525840	531840	Et d'ailleurs Steve Jobs en parlant de son iAd, a dit, les trucs à la Google c'est de la
531840	534840	merde, et moi je vais vous sortir un vrai truc de pub qui tue.
534840	535840	Bah voilà.
535840	539360	Bon alors, là il y a plusieurs, j'ai entendu des personnes dire qu'elles pensaient qu'en
539360	544200	fait c'était une sorte d'arrangement entre Google et Apple, que ça arrangeait très
544200	547280	bien Google qui sortent leurs trucs puisque comme ça, ça pourrait débloquer enfin leurs
547280	551720	fameux problème avec la concurrence c'est qu'ils ont eu le rachat de c'est
551720	555800	quoi c'est un mob oui voilà il est plus ou moins bloqué puisqu'effectivement
555800	561960	pour problème de concurrence de monopole dans la publicité donc sur mobile
561960	566080	voilà donc certaines personnes je ne sais pas ce que j'ai entendu pense que ça pourrait
566080	569440	être une sorte d'accord entre Apple et Google que ça rangera bien tous les deux
569440	572600	personnellement je ne suis pas si convaincu parce qu'apparemment le fait que Apple
572600	574480	arrive dont truc va pas changer grand chose
574480	579880	ça a toujours l'air d'être de bloquer un peu le rachat d'un mob mais on va voir
579880	584000	on va voir ce que ça va donner tu veux en parler un peu non parce que tu as
584000	586520	vraiment tout dit ouais en même temps il n'y a pas grand chose à dire c'est pas
586520	590120	non plus le genre qui note qui mais vu ce qu'on a entendu parler franchement c'est
590120	593160	ça c'est ça qui fait la force d'apple c'est ce ce talent dans le marketing si
593160	596040	tu veux faire un énorme truc d'un truc qui est tout petit en fait et même chez
596040	600240	CaptainWeb on en parle c'est tout dire exactement tu peux penser à l'ordre de ton père
600240	603680	je sais pas si c'est un compliment je suis pas certain mais on va continuer à
603680	607000	parler d'Apple un peu on va parler de de la bonne surprise qu'Apple a réservé au
607000	610580	développeur et plus particulièrement à Adobe on va le penser, copain copain
610580	614240	voilà alors c'est quand même des gros copains là faut le dire la guerre est
614240	617000	lancée donc on va résumer brièvement mais il manque un jingle là
617000	622200	mon petit, mon petit, oui oui, ah c'est une nouvelle rubrique ouais on va faire une
622200	626240	nouvelle rubrique on va trouver que j'ai le contrôle sur ces petits boutons je ferai plein de trucs
626240	629280	je peux racheter un truc comme le tien et puis on en aura deux branchés si tu
629280	632400	veux c'est possible on peut aller faire en même temps ouais exactement
632400	635040	on pourra faire une guerre de son je crois que ton père a peur
635040	639240	ok donc ça c'était la bonne surprise qu'Apple avait réservé à Adobe le
639240	642520	changement des conditions concernant le développement du logiciel sur iphone
642520	647120	donc en gros on va le faire rapide désormais il faudra utiliser C, C++ ou
647120	650460	Objective-C voilà voilà et si vous utilisez le nouveau système qui sort
650460	653720	dans 15 jours de chez Adobe et ben ça sert à rien bah voilà parce que Adobe
653720	657040	en fait ils avaient prévu un truc c'était de sortir dans la CS5 qui sort
657040	661320	dans 30 jours j'allais le dire justement sur flash tu pouvais coder des trucs en
661320	663720	flash et après il y avait une sorte d'exportation au format iphone
663720	666320	tu pouvais créer super simplement quelqu'un qui s'y connaissait en flash
666320	670440	allez pouvoir créer des applications pour iphone comme il faisait des trucs
670440	674360	en flash alors clairement ça semble évident que ça a été fait pour bloquer
674360	677520	Adobe mais ça fait chier aussi pas mal de monde parce que tu avais d'autres
677520	680640	logiciels qui faisaient ça qui faisaient des exports de steeps alors je
680640	683000	ne connais pas parce que je suis pas un développeur c'est pour emmerder tout le
683000	685840	monde ouais clairement ça va bien casser les couilles ça va fermer encore un peu
685840	689320	plus le système ouais bon là je crois qu'on est passés en mode
689320	697040	parano c'est grave la guerre alors chez adobe on n'était pas très très content
697040	700720	donc il y a alors évangéliste c'est qu'ils ont un évangéliste qui a dit à
700720	704800	titre personnel sans engager la société voilà voilà donc en gros on va résumer
704800	708720	c'est apple va te faire enculer il a clairement appelé les développeurs à
708720	712040	boycotter apple je pense que les mecs on n'ont rien à foutre parce que ils vont
712040	714280	là où il ya des pépettes et je crois que chez apple il ya beaucoup de pépettes en
714280	718520	ce moment pour en bas d'ailleurs pour revenir à cette histoire de pépette
718520	723360	n'oublions pas que sur hi-hat ils vont quand même garder 40% alors ils vont
723360	726600	reverser 60% développeurs mais on s'en gardait 40 ça c'est le bon côté le mauvais
726600	729440	côté c'est qu'ils vont s'en garder 40 alors je sais pas ce qu'on me parle pour
729440	733080	autres j pub ce que ça donne je ne sais pas mais ce qui est sûr c'est qu'ils
733080	738320	vont se mettre pas mal de pognon dans la poche c'est sûr ouais alors bon de l'autre
738320	741480	côté je pense qu'on peut dire que google et adobe sont peut-être plus ou
741480	745320	moins en train de s'allier pour lancer une sorte de réplique ouais la réplique
745320	748280	le cas bon on l'avait déjà dit à semaine dernière google intègre flash
748280	754040	directement directement dans chrome ouais exactement google vient d'annoncer
754040	757440	aussi l'arrivée d'un concurrent de l'ipad officiellement c'est riche mit
757440	761360	qui en a parlé donc il y aura une tablette google android ou ça va être
761360	765280	beau ça ça va je sais pas ça va être beau sur le côté le design chez google
765280	768560	ça jamais été le truc ça jamais été leur truc ouais je sais pas moi je suis un
768560	773480	peu un peu froid quand à l'expérience design d'apple de google mais bon va
773480	777260	savoir ok et puis bien sûr comme chez apple il a fait moi un autre petit
777260	780900	jingle et comme chez apple on ne laisse jamais
780900	785080	tomber le buzz ouais ou pourrait-on dire le ram d'âme le ram d'âme n'est-ce pas
785080	788640	c'est le nouveau terme à la mode aujourd'hui c'était le lancement des
788640	792280	nouveaux macbook ouais alors je vais vous résumer ça très très rapidement
792280	796120	nouveau ebook c'est plus puissant et c'est plus cher voilà ça à peu près tout
796120	798320	ce que j'ai retenu du truc c'est d'ailleurs à peu près tout ce que
798320	801680	tout le monde disait et les port-fire ou ailleurs je sais pas j'ai pas
801680	806120	regardé ouais tout ce que j'ai retenu c'est que la batterie est censée durer
806120	811120	comme de 8 à 10 heures ou à soit 10 heures c'est pour les 13 pouces
811120	815080	voilà mais uniquement en mode texte je sais pas il faudra faire des tests
815080	818080	si quelqu'un veut nous envoyer un nouveau macbook nous serons ravis de faire des
818080	823200	tests en mode ascii comme tu dis si bien ascii ascii
823200	826760	attention au remont de porte alors ton père il fait des gestes obscènes
826760	830200	alors là c'est dégueulasse l'ordre on n'est pas encore au has-a-fa attention alors
830200	832080	un truc que j'ai retenu dans les commentaires que j'ai lu sur différents
832080	837200	sites c'est que c'est trop bien ça fait quand même cher voilà c'est quoi les
837200	840640	prix quoi ça commence à 1700 euros apparemment pour le 13 pouces non 1300
840640	845280	je crois que c'est 1300 pour le 13 pouces 1370 un truc comme ça ouais donc il y
845280	849880	avait quelqu'un un mauvais esprit qui disait que pour le même prix pour 300
849880	852520	400 euros de moins on avait un pc plus puissant sur lequel on pouvait installer
852520	858440	mac os ouais bah ouais mais au final qu'est ce que c'est qu'un macbook sinon
858440	863800	un pc c'est encore unibody et un truc ouais c'est pas ça qu'on remonte ta
863800	870160	vitesse non mais c'est ça qui fait que tu remerces une bière dessus j'avais pas
870160	873280	renversé je n'avais pas très important je n'avais pas renversé beaucoup de bière
873280	876560	sur le pc de michael c'est cronambourg prouve quoi ouais je suis pas certain
876560	880160	parce que je pense qu'il y a deux trois mecs alors le truc 8 à 10 heures
880360	883800	je sais pas ce qu'ils ont foutu dedans pour arriver à ça ce n'est pas le dernier
883800	887840	marque dans celles un réacteur à fusion c'est aussi mon avis ouais donc je serais
887840	892400	curieux de tester ça mais on veut nous envoyer un voilà bon ouais ouais ou trois
892400	896360	ou dix on les revendra voilà ok bon on va on va finir avec apple vous avez
896360	900760	autre chose à dire dessus non on va faire vite je vous parie de deux petits
900760	904120	gadgets que j'ai croisé sur le net des trucs qui montent comme d'habitude
904120	908120	il croise des gadgets sur le net ouais je crois que tu en sais les gadgets
908120	912760	il passe sur mon écran comme ça je clique dessus et j'échape ouais alors j'ai
912760	915680	trouvé qui c'est qui m'envoyait ça je sais plus enfin un truc qui s'appelle
915680	920360	trixeur trixeur ouais alors attention je vais laisser quoi cause de minets de
920360	924720	quoi il s'agit trixeur donc ça fait des blagues c'est ça un truc qui joue des
924720	930320	tours quoi ouais effectivement c'est pas mal alors je comprends pas le principe
930320	933880	vas-y ok alors trixeur je vous avais parlé la semaine dernière de cette
933880	937120	fantastique invention c'est la prise que tu mettais pour empêcher les gens de
937120	939720	jouer aux consoles plus d'une demi-heure voilà c'est encore plus fourbe en fait
939720	943040	c'est un mec qui a conçu ça alors c'est on peut lâcher en pièce détachée puis
943040	945360	monter soi-même parce que c'est que des circuits électroniques c'est une sorte
945360	949040	de truc qui se branche en usb derrière et qui en fait simule aléatoirement des
949040	952800	mouvements de souris toutes les genres 15 à 20 secondes c'est excellent donc
952800	955440	quand tu joues à fps avec ça si tu veux en gros tu joues et tout d'un coup
955440	962000	t'as sur les faits sur l'avis de la smith doit être top aussi ça doit bien
962000	965840	casser les couilles sur les jeux en raison encore plus je pense c'est pour
965840	969200	empêcher le jeune homme de jouer bah oui c'est la bonne blague parce que c'est
969200	972120	vrai que tu penses pas forcément qu'il y a un truc usb qui est tu commences par
972120	976120	désinstaller tes drivers puis réinstaller windows et ouais au bout d'un moment ça doit
976120	979840	clairement de casser les couilles je pense donc c'est un peu l'idée alors c'est
979840	982240	pour faire des bonnes blagues c'est une bonne idée c'est sympa si vous avez
982240	984600	pour un premier avril c'est cool ouais tout à fait si vous avez quelqu'un de votre
984600	987560	entourage que vous détestez vous mangez ça sur son pc ça marche mieux à mon
987560	989800	avis avec les tours qu'avec les pc portables les pc portables ça doit vite
989800	992440	se voir à moins de commencer à souder ça sur la carte mère mais là je pense
992440	995560	que vous en avez 11 à nous envoyer on les branche aussi bien on regarde ce que
995560	999360	ça donne bien sûr mais écoutez ce sera pas pire qu'avec certains clients mais bon bref
999360	1002840	c'est sûr ok donc ça c'était la bonne blague de la semaine et j'en ai une autre
1002840	1006800	et là c'est twittles alors ça il y en avait peu à se retweeter plusieurs fois je suis
1006800	1010400	sûr que mon ami quacos l'a vu je suis tombé dessus mais c'est la bouillard la
1010960	1016120	bouillard qui tweet donc je sais pas moi j'ai vu j'ai vu passer cette semaine
1016120	1018440	non il y avait pas le truc il y avait le frigo qui tweetait les toilettes qui
1018440	1023120	tweetait là c'est la bouillard qui tweet mais ceux-ci sont périmés voilà
1023120	1026800	tweet le frigo exactement moi je m'attends à ce que ce qui sera bien
1026800	1029240	avec android c'est que il y a des petits messages d'erreur quand est-ce qu'il y a
1029240	1033440	un frigo android oui ce qui est un frigo qui tourne son android j'avais vu ça il y a quelques semaines
1033440	1036040	moi je l'ai vu il n'y a pas longtemps moi j'imagine d'ici les messages d'erreur
1036040	1043800	quoi tout ton frigo est niqué bug dans le carnel mais bientôt t'auras ton frigo qui va
1043800	1047360	tweeter qui va te dire attention t'es haut, t'es bientôt périmé oui c'est comme les
1047360	1049800	saucisses je n'ai plus de frites dans le congélant
1049800	1053120	ou un petit message serait bien de pouvoir customiser les messages la viande que tu viens
1053120	1059360	de manger était périmée depuis trois semaines lol tu viens de te tinctoxiquer et mordre rire
1059360	1063440	non ça pourrait être pas mal ok donc ça c'était la bouillard qui tweet ce qui sert
1063440	1068400	à rien je pense qu'il en conviendrait non je trouve ça sympa plus ça tweet plus c'est
1068400	1071040	cool je sais pas quand tu fais chauffer de l'eau tu restes à côté du bordel tu vas
1071040	1076320	pas te barrer dans le métro ou je sais pas où oui non je sais pas non mais tu peux être
1076320	1083480	dans ton bain tu vas sortir de ton bain pour couper la bouillard oh putain au squawk non
1083480	1088480	mais ça doit être sympa quand même un message de temps en temps i am hot si t'as une coupure
1088480	1091560	réseau tu l'as dans l'os parce que le truc essaie de tweeter mais déjà il faut avoir
1091560	1094360	de quoi recevoir un truc tweeter peut-être qu'il y a des petits trucs qui vont s'asseoir dans toutes
1094360	1098640	les pièces avec des machins mais il faudrait faire un intratweet bientôt tu auras une puce intracranienne
1098640	1104840	tweeteuse c'est sûr tu as le tweet qui apparaît sur la rétine directement dans le cerveau
1104840	1110760	exactement ce serait pas mal ouais bon et puis comme on parle de tweeter on va parler de facebook
1110760	1116880	tweeter t'as vu ça cet enchaînement de la mort ça c'est de la transition mais toi t'es prêt pour
1116880	1122440	TF1 d'ailleurs si TF1 a une occasion pour nous il y avait un ami qui est passé cette semaine
1122440	1127040	son pour le noble cité qui nous proposait d'envoyer une de nos émissions à fun radio pour
1127040	1131360	voir s'il voulait pas engager donc j'ai dit non merci c'est sympa son ça va aller il y a qui
1131360	1136280	a fun radio maintenant je sais pas il reste quelqu'un je sais pas il n'y a pas d'eful c'est fun ça encore
1136280	1140360	non je sais pas d'eful il n'est pas à la retraite non il n'est pas à la retraite il en veut encore
1141360	1145880	ouais je nous vois bien sur fun radio d'eful c'est un peu le lord ton père de la radio
1145880	1150280	ouais mais on a vu sa gueule déjà ouais c'est vrai le lord ton père reste un mystère il est là en
1150280	1155520	face de moi je le vois alors que les auditeurs les auditeurs verront lord ton père ouais enfin bref
1155520	1160440	certains ont déjà commencé à faire des achats certains ont acheté des noms de domaines lord ton père.fr
1160440	1164120	je conseille tous d'y aller c'est pas qu'ils achetaient ça mais en tout cas si éventuellement
1164120	1168960	ils pouvaient acheter une bagnarde de pub de pub bad sense sur le haut avec juste l'argent qui
1168960	1175320	arrive vers nous ce serait sympa donc twitter allez on reprenons sur twitter twitter cette semaine
1175320	1179480	il y a eu de la grosse actu twitter a racheté twitty et puis il y a une super actu c'est leur
1179480	1183840	page d'accueil à leur nouveau truc là oui aussi on va on va venir après donc la fourberie première
1183840	1188040	oui non mais ça la page d'accueil encore c'est un cadeau c'est cadeau ouais comparé au reste alors
1188040	1192200	il y a eu deux trucs bien marrant premièrement ils ont racheté twitty oui donc ce qui veut
1192200	1196200	dire qu'ils ont leur propre app iphone qui est gratuite et là je vois que leur ton père va
1196280	1200000	se précipiter dessus elle va devenir gratuite d'ici quelques jours ça va être rapide donc ils ont
1200000	1205160	racheté le truc ils ont foutu ils l'ont renommé twitter for iphone je crois ouais ils sont allés
1205160	1209840	vachement loin et ils sont payés 15 000 dollars par mois tu nous trouves un super nom et tout là
1209840	1218680	allez 100 000 dollars ok alors twitter iphone attend je réfléchis twitter iphone oui quoi mais
1218680	1223880	il faut faire d'abord une conférence call oui après on fait on fait une conf call on fait un
1223880	1230360	débriefing le brief on fait un peu de jet lag et après on propose voilà allez captain de quoi
1230360	1235400	je fais de quoi je fais le briefing là non tu racontes que d'accord alors ils ont sorti en même
1235400	1238400	temps une application pour blackberry là je vous le donne en mille comment ça s'appelle blackberry
1238400	1245080	twitter for blackberry il s'appelle twitter for blackberry on est trop fort voilà alors évidemment
1245080	1248880	nous n'est pas payé 15 000 dollars la rumeur est là mon avis d'ici allez je vous le parie d'ici
1248880	1252280	un ou deux mois c'est évident et ils vont racheter une application de bureau alors je sais pas qui
1252280	1255400	va être le winner dans l'affaire ou ils vont faire à l'heure c'est aussi une possibilité parce
1255400	1260760	que les rapaces qui sont sur l'application de bureau bon ils vont pas la vendre comme ça donc ça c'était
1260760	1263320	la grosse actu alors pourquoi est ce que ça fait chier tout le monde cette histoire bah
1263320	1270280	c'est les concurrents les appels les appels concurrents ils font la gueule ils se mettent
1270280	1275480	en concurrent de leur écosystème tout à fait puisque en fait il ya un twitter avant tout c'est
1275480	1280800	l'écosystème il ya pratiquement personne en tout cas oui non c'est ça c'est vraiment ça c'est très
1280800	1286440	poétique on dirait nicole aélo twitter ce qu'on va appeler les power users comme nous si tu veux
1286440	1290240	il n'y en a aucun qui va aller mater son truc sur le web je sais pas toi maintenant que tu utilises
1290240	1295000	twitter un peu plus tu as ton application de bureau tu es déjà retourné sur le web deux fois voilà
