start	end	text
140000	141000	Là, c'est rémonie.
141000	142000	Et nous dire à quel moment ce sont les prix.
142000	144000	Donc on m'a dit qu'il le pris du meilleur scénario était déjà passé.
144000	145000	Ah, c'est qui?
145000	146000	Et que je ne sais pas.
146000	147000	Qui ça est, mec?
147000	148000	Ah bon.
148000	149000	D'accord.
149000	150000	Marc d'Orsal.
150000	151000	Je crois que t'avais un fond, c'est mieux dans le scénario.
151000	154000	On m'a fait marier et qu'il y a que les gens ne savaient pas qu'ils avaient des scénarios dans le film de Q.
154000	155000	Ah non.
155000	156000	Ah non.
156000	157000	Ah bon.
157000	158000	C'est la repoussée là.
158000	160000	C'est l'ordre des figures qui changent.
160000	161000	Ah, d'accord.
161000	162000	Ah oui, effectivement.
162000	163000	Ça change tout.
163000	164000	Comme au Tetris.
164000	165000	Ouais.
165000	166000	Bon.
166000	167000	On l'en s'actue?
167000	168000	On l'en s'actue.
168000	171000	Des buts, des ponets et internets.
171000	174000	C'est la actualité du web.
174000	178000	Ok alors, la grosse actualité, ce soit ce que vous savez, ce que c'est.
178000	181000	C'est quand même de l'actue très très fraîche, quoi.
181000	182000	Vous l'en cassez long.
182000	184000	Ah, j'ai cru quoi quoi ça les répondant?
184000	185000	Non.
185000	186000	Non.
186000	187000	Et bah c'est les nouveaux produits Apple.
187000	188000	Parce qu'il y a une keynote.
188000	191000	Quand il y a une keynote, Apple sort les produits de merde.
191000	192000	Pour qu'on parle des produits de merde.
192000	193000	Ah d'accord.
193000	197000	Et quand il n'y a pas de keynote et bah ils sortent quand même des nouveautés assez essentielles comme ça, on parle quand même de...
197000	198000	C'est génial non?
198000	200000	Ah c'est super, c'est génial, c'est pas testique.
200000	202000	Alors, et si vous voulez faire le tour un peu des nouveautés...
202000	203000	Ouais, vas-y, fais pas d'y.
203000	204000	Oui, oui, oui.
204000	205000	Alors, ce qu'il y en a pas mal.
205000	207000	Ils ont fermé le store à 17h pour une heure comme tout...
207000	208000	Pfff, comme à chaque fois.
208000	209000	Et ils nous ont sorti deux trois trucs.
209000	212000	Ils nous ont sorti déjà un nouveau Macbook.
212000	214000	Ah.
215000	217000	Ça fait de ça que je ne sais pas que je vous dis quelque chose.
217000	219000	Et voilà, c'est ça.
219000	223000	Alors, ton père, tu peux ranger ton sexe et le t'appeler de dépasse de ton pertinente.
223000	225000	Il dépasse de ta bouche.
225000	227000	C'est pas le science, c'est le science.
227000	229000	Alors bon, nouveau Macbook.
229000	230000	Je répandrai même pas.
230000	232000	Ouais, il est occupé à boire toute façon.
232000	233000	C'est pas grave, on s'en fout.
233000	234000	Le nouveau Macbook, est-ce qu'il est bien?
234000	235000	Est-ce qu'il est beau? Est-ce qu'il est frais?
235000	236000	Il est rapide.
236000	237000	Il est rapide.
237000	238000	Il est rapide.
238000	239000	Il est rapide.
239000	240000	Il est rapide.
240000	241000	Il est rapide.
241000	242000	Il est rapide.
242000	243000	Il est rapide.
243000	244000	Il est rapide.
244000	245000	Il est rapide.
245000	246000	Il est rapide.
246000	247000	Il est rapide.
247000	249000	Il est rapide.
249000	250000	Il est rapide.
250000	251000	Il est rapide.
251000	252000	Il est rapide.
252000	253000	Il est rapide.
253000	254000	Il est rapide.
254000	255000	Il est rapide.
255000	256000	Il est rapide.
256000	257000	Il est rapide.
257000	258000	Il est rapide.
258000	259000	Il est rapide.
259000	260000	Il est rapide.
260000	261000	Il est rapide.
261000	262000	Il est rapide.
262000	263000	Il est rapide.
263000	264000	Il est rapide.
264000	265000	Il est rapide.
265000	266000	Il est rapide.
266000	267000	Il est rapide.
267000	268000	Il est rapide.
268000	269000	Il est rapide.
269000	270000	Il est rapide.
270000	271000	Il est rapide.
271000	272000	Il est rapide.
272000	273000	Il est rapide.
273000	274000	Il est rapide.
274000	275000	Il est rapide.
275000	276000	Il est rapide.
276000	277000	Il est rapide.
277000	278000	Il est rapide.
278000	279000	Il est rapide.
279000	280000	Il est rapide.
280000	281000	Il est rapide.
281000	282000	Il est rapide.
282000	283000	Il est rapide.
283000	284000	Il est rapide.
284000	285000	Il est rapide.
285000	286000	Il est rapide.
286000	287000	Il est rapide.
287000	288000	Il est rapide.
288000	289000	Il est rapide.
289000	290000	Il est rapide.
290000	291000	Il est rapide.
291000	292000	Il est rapide.
292000	293000	Il est rapide.
293000	294000	Il est rapide.
294000	295000	Il est rapide.
295000	296000	Il est rapide.
296000	297000	Il est rapide.
297000	298000	Il est rapide.
298000	299000	Il est rapide.
299000	300000	Il est rapide.
300000	301000	Il est rapide.
301000	302000	Il est rapide.
302000	303000	Il est rapide.
303000	304000	Il est rapide.
304000	305000	Il est rapide.
305000	306000	Il est rapide.
306000	307000	Il est rapide.
307000	308000	Il est rapide.
308000	309000	Il est rapide.
309000	310000	Il est rapide.
310000	311000	Il est rapide.
311000	312000	Il est rapide.
312000	313000	Il est rapide.
313000	314000	Il est rapide.
314000	315000	Il est rapide.
315000	316000	Il est rapide.
316000	317000	Il est rapide.
317000	318000	Il est rapide.
318000	319000	Il est rapide.
319000	320000	Il est rapide.
320000	321000	Il est rapide.
321000	322000	Il est rapide.
322000	323000	Il est rapide.
323000	324000	Il est rapide.
324000	325000	Il est rapide.
325000	326000	Il est rapide.
326000	327000	Il est rapide.
327000	328000	Il est rapide.
328000	329000	Il est rapide.
329000	330000	Il est rapide.
330000	331000	Il est rapide.
331000	332000	Il est rapide.
332000	333000	Il est rapide.
333000	334000	Il est rapide.
334000	335000	Il est rapide.
335000	336000	Il est rapide.
336000	337000	Il est rapide.
337000	338000	Il est rapide.
338000	339000	Il est rapide.
339000	340000	Il est rapide.
340000	341000	Il est rapide.
341000	342000	Il est rapide.
342000	343000	Il est rapide.
343000	344000	Il est rapide.
344000	345000	Il est rapide.
345000	346000	Il est rapide.
346000	347000	Il est rapide.
347000	348000	Il est rapide.
348000	349000	Il est rapide.
349000	350000	Il est rapide.
350000	351000	Il est rapide.
351000	352000	Il est rapide.
352000	353000	Il est rapide.
353000	354000	Il est rapide.
354000	355000	Il est rapide.
355000	356000	Il est rapide.
356000	357000	Il est rapide.
357000	358000	Il est rapide.
358000	359000	Il est rapide.
359000	360000	Il est rapide.
360000	361000	Il est rapide.
361000	362000	Il est rapide.
362000	363000	Il est rapide.
363000	364000	Il est rapide.
364000	365000	Il est rapide.
365000	366000	Il est rapide.
366000	367000	Il est rapide.
367000	368000	Il est rapide.
368000	369000	Il est rapide.
369000	370000	Il est rapide.
370000	371000	Il est rapide.
371000	372000	Il est rapide.
372000	373000	Il est rapide.
373000	374000	Il est rapide.
374000	375000	Il est rapide.
375000	376000	Il est rapide.
376000	377000	Il est rapide.
377000	378000	Il est rapide.
378000	379000	Il est rapide.
379000	380000	Il est rapide.
380000	381000	Il est rapide.
381000	382000	Il est rapide.
382000	383000	Il est rapide.
383000	384000	Il est rapide.
384000	385000	Il est rapide.
385000	386000	Il est rapide.
386000	387000	Il est rapide.
387000	388000	Il est rapide.
388000	389000	Il est rapide.
389000	391000	Il est rapide.
391000	392000	Il est rapide.
392000	393000	Il est rapide.
393000	394000	Il est rapide.
394000	395000	Il est rapide.
395000	396000	Il est rapide.
396000	397000	Il est rapide.
397000	398000	Il est rapide.
398000	399000	Leкая Managerci.
399000	400000	Le cadeau du rapide.
400000	401000	Il était rapide.
401000	402000	Il était rapide.
402000	403000	Il était rapide.
403000	405000	Il était rapide.
406000	407000	Il est rapide.
407000	408000	Il est rapide.
408000	409000	Il était rapide
409000	410000	Il était rapide.
410000	412000	Il était rapide.
412000	413000	Il est rapide.
413000	414000	Il était rapide.
414000	415000	Il était rapide.
415000	416000	Il est rapide.
416000	417000	Il est rapide.
417000	418000	Il est rapide.
418000	420000	T'as dit que je dirais un rectangle.
420000	421000	C'est pas un...
421000	422000	Oui, il sert à vrai.
422000	423000	Il fait que tu fasses ta connerie du début.
423000	424000	Oui, mais je n'ai pas parlé de ponos.
424000	426000	Il y a des angles droit avec un head-up.
426000	427000	Il y a des ponos droit.
427000	428000	Oui, on a ce que c'est un carrécement incubé.
428000	429000	Bref.
429000	436000	Donc, nouveau mec mini, nouveau pros, 2 gigadrams, 4 giga en option, 1,31 kg, 549 à 749 folos,
436000	438000	c'est quand ce qu'il y a la ABS ?
438000	441000	Je sais pas, par contre, y aura le GPS éventuellement.
441000	442000	Ah, voilà.
442000	443000	C'est intéressant.
443000	446000	Sinon, il va être livré dans une version spéciale avec Yorlès, c'est la grande question du joueur,
446000	448000	avec le serveur olé au part.
448000	449000	Ah !
449000	451000	Alors, qu'est-ce qu'on fous avec un sort sur un mec mini, ça fonctionne ?
451000	453000	Ah, ça doit fonctionner.
453000	455000	Imaginons-le, ils sont aussi ambitieux, c'est que...
455000	457000	Il y a des gens qui attendent ça à mon avis.
457000	458000	Sur les sites de boules, peut-être.
458000	459000	Je ne sais pas.
459000	461000	Moi, j'ai une question, c'est par rapport au Macbook,
461000	462000	mais je voudrais revenir, ou pas ?
462000	463000	Ouais, oui, tout à l'heure.
463000	465000	Parce qu'on sait tous plein.
465000	466000	Moi, il compris que...
466000	470000	Les anciens modèles Macbook, ils avaient enlevé le Faire Royeur 400.
470000	471000	Quoi ?
471000	472000	Oh, ben écoute, je vais te dire ça tout de suite.
473000	475000	L'ancière, laissez-moi consulter mes notes.
475000	477000	Je crois que c'est fini, Faire Royeur, comme ça.
477000	479000	Il y a du Bluetooth, il y a un port EtherNG, il y a du Bluetooth.
479000	481000	Un port mini display port, j'ai pas eu tout ce que c'est.
481000	483000	Mais je vois pas effectivement de que demain je suis enlevé.
483000	484000	Ah, non, c'est fini, le Faire Royeur.
484000	486000	J'étais un alpitateur pour avoir un Faire Royeur.
486000	487000	C'est pas très long.
487000	489000	Pas de toi qui me cassez les bures avec le Faire Royeur, un Faire Royeur.
489000	490000	C'est ?
490000	491000	Un Faire, c'était Mac qui l'avait inventé et tout.
491000	492000	Non, je me dis ça.
492000	493000	Pas que le Faire Royeur.
493000	495000	C'est le Mac, c'était génial parce que c'était le premier à avoir sorti du Faire Royeur.
495000	496000	C'est Faire qu'il a inventé.
496000	497000	En série sur le Mac, ouais.
497000	499000	C'est le premier, elle a arrêté aussi.
499000	500000	Oui, c'est ça.
500000	502000	Ils seront en avance pour ça.
502000	503000	Ah, ben oui.
503000	504000	Parce que moi, sûrement, c'est ni...
504000	505000	J'ai des années, mec, je l'ai.
505000	509000	Et enfin, surtout, il y a des nouveaux iMacs.
511000	513000	Je sais que vous attendiez tous pour vous en acheter un.
513000	514000	Absolument.
514000	515000	Qui sait qu'il va s'en acheter un ?
515000	516000	Moi, le 32 pouces.
516000	517000	Moi, le 64 pouces.
517000	519000	Alors, je vous préviens, c'est plus la grande nouveauté.
519000	521000	C'est que maintenant, c'est du 16, 9e.
521000	524000	Effectivement, c'est du 21,5 pouces, c'est du 27 pouces.
524000	525000	Ah oui, voilà.
525000	526000	C'est bon.
526000	528000	Sinon, il y a de la grosse carte vidéo, il y a Kaji, etc.
528000	530000	Il y a de la nouvelle Magikmus.
530000	531000	Magikmus.
531000	532000	La Magikmus.
532000	533000	La Magikmus.
533000	534000	La Magikmus.
534000	535000	La Magikmus.
535000	536000	La Magikmus.
536000	537000	La Magikmus.
537000	538000	La Magikmus.
538000	539000	La Magikmus.
539000	540000	La Magikmus.
540000	541000	La Magikmus.
541000	542000	La Magikmus.
542000	543000	La Magikmus.
543000	544000	La Magikmus.
544000	545000	La Magikmus.
545000	546000	La Magikmus.
546000	547000	La Magikmus.
547000	548000	La Magikmus.
548000	548500	La Magikmus.
548500	551500	Je vous envoie les chefs en 2013.
551500	554500	D'accord, ma serré qui nous me rappelait à cette époque-là.
554500	555500	Voilà, voilà.
555500	557500	Et donc, j'espère que les souris tiennent, parce que si on s'y a chaque fois,
557500	560500	il y a une souris à 69 euros, ça va coûter très cher.
560500	564500	On va arrêter de parler de magues juste pour dire qu'ils ont annoncé des bénéfices records.
564500	565500	Mais je crois que leur ton père est ou quoi ?
565500	566500	Ce que ce serait qu'ils m'en apparlent en premier ?
566500	568500	Donc, tu n'en arrêtes pas de parler de magues, en fait.
568500	569500	Des bénéfices records !
569500	571500	Des bénéfices records !
571500	572500	J'ai appel, vous voulez que je vous voulez ?
572500	573500	Des records.
573500	574500	Vous voulez des chiffres ou que vous faites chier ?
574500	576500	Vas-y, je vais péter les chiffres.
576500	579500	En gros, bénéfice nette de 1,67 milliards sur le 4e trimestre.
579500	580500	C'est pas mal.
580500	581500	Au titre de son 4e trimestre.
581500	583500	Donc, je pense que c'est des qualités d'un trimestre, c'est ça ?
583500	585500	Combien de % dans la poche de...
585500	586500	J'espère.
586500	587500	Ça augmentait de 47 % en un an.
587500	588500	Chille d'affaire à grimper de 25 %.
588500	589500	Ah, même, c'est du lot.
589500	591500	Ça sera pas j'ai 10 milliards de dollars.
591500	592500	Bon, voilà.
592500	593500	Ils portent bien quoi ?
593500	595500	Est-ce que vous savez combien ils ont vendu 2 matos ?
595500	596500	Non.
596500	597500	Quelle matos ?
597500	599500	Tout confondit beaucoup plus d'immac de Deepod, je crois.
599500	601500	Alors, ils ont beaucoup des iPhone que Deepod.
604500	608500	Hi-phone, Hi-phone, Hi-phone, Hi-phone et après, Hi-Mac.
608500	610500	Il faut que ce soit que les iPod.
610500	612500	Ah, manoeuvres, c'est raison.
612500	613500	Oui, oui, ça semble les vidéos.
613500	615500	Encore, ensuite, en seconde, l'iPhone,
615500	617500	et que 7 millions, les iPod et des millions.
617500	619500	Et 3,5 millions, seulement d'ordinateur Mac.
619500	621500	Ah, mais ça épaude tout confondu, c'est fini.
621500	622500	Tous les iPod, confondu.
622500	623500	Bien sûr, c'est...
623500	625500	La gamme, enfin, les gamme.
625500	627500	Du truc de show, tout gros truc qui tombe en panne.
627500	628500	Et qui explose ?
628500	629500	Voilà, exactement.
629500	630500	C'est l'iPhone.
630500	631500	Voilà, on va passer autre chose.
631500	632500	Ah !
633500	635500	Ouais, je vais vous parler encore de chiffres, c'est...
635500	637500	Aujourd'hui, c'est le podcast spécial chiffre, les Macs.
637500	638500	Pascal chiffre.
638500	639500	Je vois dans vos yeux que vous êtes...
639500	640500	Les téteines, les téteines.
640500	641500	Vous êtes emballés.
641500	643500	Alors, euh...
643500	644500	Y'a... est-ce que vous connaissez technorati ?
644500	645500	Technorati ?
645500	646500	C'est un site, ouais ?
646500	648500	C'est un site, ouais, ouais, effectivement.
648500	650500	C'est des rares qui font de la techno.
650500	651500	Voilà, ça a peu près ça, encore.
651500	653500	Donc, au gros, c'est un moteur de blog sans serrer,
653500	656500	monter les meilleurs actus, au niveau des billets, etc., etc., etc.
656500	657500	D'accord ?
657500	658500	Et donc, ils ont lancé une nouvelle Maca,
658500	659500	mais surtout tous les ans,
659500	661500	le rapport annuel de la blogosphere.
661500	662500	Il n'y a pas un blogosphere ?
662500	663500	Il n'y a pas un blogosphere ?
663500	664500	Il n'y a pas un blogosphere ?
664500	665500	Il n'y a pas un blogosphere ?
665500	666500	Qu'est-ce que c'est que ça langue ?
666500	667500	Mark, c'est un de ces cas.
667500	668500	Mark, c'est la question, c'est la question.
668500	669500	Ah, est-ce qu'on a des nouvelles du haut d'or ?
669500	670500	Il s'il y a...
670500	671500	Mark, combien d'autres d'or pour Mark ?
671500	672500	Non.
672500	673500	Ah, écoutez, euh... pas un instant.
673500	675500	Bon, technorati, donc, tu travailles dans le parlot, on est...
675500	676500	Voilà, on comprend.
676500	678500	Ils sortent tous les ans des chiffres sur la blogosphere
678500	680500	et je vois que c'est passionne où vous êtes là.
680500	681500	Oui, vous êtes là ?
681500	682500	Oui, vous êtes là ?
682500	683500	Oui, vous êtes là ?
683500	684500	Oui, vous êtes là ?
684500	685500	Oui, vous êtes là ?
685500	686500	Oui, vous êtes là ?
686500	687500	Oui, vous êtes là ?
687500	688500	Oui, vous êtes là ?
688500	689500	Oui, vous êtes là ?
689500	690500	Oui, vous êtes là ?
690500	691500	Oui, vous êtes là ?
691500	692500	Oui, vous êtes là ?
692500	693500	Oui, vous êtes là ?
693500	694500	Oui, vous êtes là ?
694500	695500	Oui, vous êtes là ?
695500	696500	Oui, vous êtes là ?
696500	697500	Oui, vous êtes là ?
697500	698500	Oui, vous êtes là ?
698500	699500	Oui, vous êtes là ?
699500	700500	Oui, vous êtes là ?
700500	701500	Oui, vous êtes là ?
701500	702500	Oui, vous êtes là ?
702500	703500	Oui, vous êtes là ?
703500	704500	Oui, vous êtes là ?
704500	705500	Oui, vous êtes là ?
705500	706500	Oui, vous êtes là ?
706500	707500	Oui, vous êtes là ?
707500	708500	Oui, vous êtes là ?
708500	709500	Oui, vous êtes là ?
709500	710500	Oui, vous êtes là ?
710500	711500	Oui, vous êtes là ?
711500	712500	Oui, vous êtes là ?
712500	713500	Oui, vous êtes là ?
713500	714500	Oui, vous êtes là ?
714500	715500	Oui, vous êtes là ?
715500	716500	Oui, vous êtes là ?
716500	717500	Oui, vous êtes là ?
717500	718500	Oui, vous êtes là ?
718500	719500	Oui, vous êtes là ?
719500	720500	Oui, vous êtes là ?
720500	721500	Oui, vous êtes là ?
721500	722500	Oui, vous êtes là ?
722500	723500	Oui, vous êtes là ?
723500	724500	Oui, vous êtes là ?
724500	725500	Oui, vous êtes là ?
725500	726500	Oui, vous êtes là ?
726500	727500	Oui, vous êtes là ?
727500	728500	Oui, vous êtes là ?
728500	729500	Oui, vous êtes là ?
729500	730500	Oui, vous êtes là ?
730500	731500	Oui, vous êtes là ?
731500	732500	Oui, vous êtes là ?
732500	733500	Oui, vous êtes là ?
733500	734500	Oui, vous êtes là ?
734500	735500	Oui, vous êtes là ?
735500	736500	Oui, vous êtes là ?
736500	737500	Oui, vous êtes là ?
737500	738500	Oui, vous êtes là ?
738500	739500	Oui, vous êtes là ?
739500	740500	Oui, vous êtes là ?
740500	741500	Oui, vous êtes là ?
741500	742500	Oui, vous êtes là ?
742500	743500	Oui, vous êtes là ?
743500	744500	Oui, vous êtes là ?
744500	745500	Oui, vous êtes là ?
745500	746500	Oui, vous êtes là ?
746500	747500	Oui, vous êtes là ?
747500	748500	Oui, vous êtes là ?
748500	749500	Oui, vous êtes là ?
749500	750500	Oui, vous êtes là ?
750500	751500	Oui, vous êtes là ?
751500	752500	Oui, vous êtes là ?
752500	753500	Oui, vous êtes là ?
753500	754500	Oui, vous êtes là ?
754500	755500	Oui, vous êtes là ?
755500	756500	Oui, vous êtes là ?
756500	757500	Oui, vous êtes là ?
757500	758500	Oui, vous êtes là ?
758500	759500	Oui, vous êtes là ?
759500	760500	Oui, vous êtes là ?
760500	761500	Oui, vous êtes là ?
761500	762500	Oui, vous êtes là ?
762500	763500	Oui, vous êtes là ?
763500	764500	Oui, vous êtes là ?
764500	765500	Oui, vous êtes là ?
765500	766500	Oui, vous êtes là ?
766500	767500	Oui, vous êtes là ?
767500	768500	Oui, vous êtes là ?
768500	769500	Oui, vous êtes là ?
769500	770500	Oui, vous êtes là ?
770500	771500	Oui, vous êtes là ?
771500	772500	Oui, vous êtes là ?
772500	773500	Oui, vous êtes là ?
773500	774500	Oui, vous êtes là ?
774500	775500	Oui, vous êtes là ?
775500	776500	Oui, vous êtes là ?
776500	777500	Oui, vous êtes là ?
777500	778500	Oui, vous êtes là ?
778500	779500	Oui, vous êtes là ?
779500	780500	Oui, vous êtes là ?
780500	781500	Oui, vous êtes là ?
781500	782500	Oui, vous êtes là ?
782500	783500	Oui, vous êtes là ?
783500	784500	Oui, vous êtes là ?
784500	785500	Oui, vous êtes là ?
785500	786500	Oui, vous êtes là ?
786500	787500	Oui, vous êtes là ?
787500	788500	Oui, vous êtes là ?
788500	789500	Oui, vous êtes là ?
789500	790500	Oui, vous êtes là ?
790500	791500	Oui, vous êtes là ?
791500	792500	Oui, vous êtes là ?
792500	793500	Oui, vous êtes là ?
793500	794500	Oui, vous êtes là ?
794500	795500	Oui, vous êtes là ?
795500	796500	Oui, vous êtes là ?
796500	797500	Oui, vous êtes là ?
797500	798500	Oui, vous êtes là ?
798500	799500	Oui, vous êtes là ?
799500	800500	Oui, vous êtes là ?
800500	801500	Oui, vous êtes là ?
801500	802500	Oui, vous êtes là ?
802500	803500	Oui, vous êtes là ?
803500	804500	Oui, vous êtes là ?
804500	805500	Oui, vous êtes là ?
805500	806500	Oui, vous êtes là ?
806500	807500	Oui, vous êtes là ?
807500	808500	Oui, vous êtes là ?
808500	809500	Oui, vous êtes là ?
809500	810500	Oui, vous êtes là ?
810500	811500	Oui, vous êtes là ?
811500	812500	Oui, vous êtes là ?
812500	813500	Oui, vous êtes là ?
813500	814500	Oui, vous êtes là ?
814500	815500	Oui, vous êtes là ?
815500	816500	Oui, vous êtes là ?
816500	817500	Oui, vous êtes là ?
817500	818500	Oui, vous êtes là ?
818500	819500	Oui, vous êtes là ?
819500	820500	Oui, vous êtes là ?
820500	821500	Oui, vous êtes là ?
821500	822500	Oui, vous êtes là ?
822500	823500	Oui, vous êtes là ?
823500	824500	Oui, vous êtes là ?
824500	825500	Oui, vous êtes là ?
825500	826500	Oui, vous êtes là ?
826500	827500	Oui, vous êtes là ?
827500	828500	Oui, vous êtes là ?
828500	829500	Oui, vous êtes là ?
829500	830500	Oui, vous êtes là ?
830500	831500	Oui, vous êtes là ?
831500	832500	Oui, vous êtes là ?
832500	833500	Oui, vous êtes là ?
833500	834500	Oui, vous êtes là ?
834500	835500	Oui, vous êtes là ?
835500	836500	Oui, vous êtes là ?
836500	837500	Oui, vous êtes là ?
837500	838500	Oui, vous êtes là ?
838500	839500	Oui, vous êtes là ?
839500	840500	Oui, vous êtes là ?
840500	841500	Oui, vous êtes là ?
841500	842500	Oui, vous êtes là ?
842500	843500	Oui, vous êtes là ?
843500	844500	Oui, vous êtes là ?
844500	845500	Oui, vous êtes là ?
845500	846500	Oui, vous êtes là ?
846500	847500	Oui, vous êtes là ?
847500	848500	Oui, vous êtes là ?
848500	849500	Oui, vous êtes là ?
849500	850500	Oui, vous êtes là ?
850500	851500	Oui, vous êtes là ?
851500	852500	Oui, vous êtes là ?
852500	853500	Oui, vous êtes là ?
853500	854500	Oui, vous êtes là ?
854500	855500	Oui, vous êtes là ?
855500	856500	Oui, vous êtes là ?
856500	857500	Oui, vous êtes là ?
857500	858500	Oui, vous êtes là ?
858500	859500	Oui, vous êtes là ?
859500	860500	Oui, vous êtes là ?
860500	861500	Oui, vous êtes là ?
861500	862500	Oui, vous êtes là ?
862500	863500	Oui, vous êtes là ?
863500	864500	Oui, vous êtes là ?
864500	865500	Oui, vous êtes là ?
865500	866500	Oui, vous êtes là ?
866500	867500	Oui, vous êtes là ?
867500	868500	Oui, vous êtes là ?
868500	869500	Oui, vous êtes là ?
869500	870500	Pas a coopermen.
870500	871500	Pas a coopermen.
871500	872500	Pas a coopermen.
872500	873500	Pas a coopermen.
873500	874500	Pas a coopermen.
874500	875500	Pas a coopermen.
875500	876500	Pas a coopermen.
876500	877500	Pas a coopermen.
877500	878500	Pas a coopermen.
878500	879500	Pas a coopermen.
879500	880500	Pas a coopermen.
880500	881500	Pas a coopermen.
881500	882500	Pas a coopermen.
882500	883500	Pas a coopermen.
883500	884500	Pas a coopermen.
884500	885500	Pas a coopermen.
885500	886500	Pas a coopermen.
886500	887500	Pas a coopermen.
887500	888500	Pas a coopermen.
888500	889500	Pas a coopermen.
889500	890500	Pas a coopermen.
890500	891500	Pas a coopermen.
891500	892500	Pas a coopermen.
892500	893500	Pas a coopermen.
893500	894500	Pas a coopermen.
894500	895500	Pas a coopermen.
895500	896500	Pas a coopermen.
896500	897500	Pas a coopermen.
897500	898500	Pas a coopermen.
898500	899500	Pas a coopermen.
899500	900500	Pas a coopermen.
900500	901500	Pas a coopermen.
901500	902500	Pas a coopermen.
902500	903500	Pas a coopermen.
903500	904500	Pas a coopermen.
904500	905500	Pas a coopermen.
905500	906500	Pas a coopermen.
906500	907500	Pas a coopermen.
907500	908500	Pas a coopermen.
908500	909500	Pas a coopermen.
909500	910500	Pas a coopermen.
910500	911500	Pas a coopermen.
911500	912500	Pas a coopermen.
912500	913500	Pas a coopermen.
913500	914500	Pas a coopermen.
914500	915500	Pas a coopermen.
915500	916500	Pas a coopermen.
916500	917500	Pas a coopermen.
917500	918500	Pas a coopermen.
918500	919500	Pas a coopermen.
919500	920500	Pas a coopermen.
920500	921500	Pas a coopermen.
921500	922500	Pas a coopermen.
922500	923500	Pas a coopermen.
923500	924500	Pas a coopermen.
924500	925500	Pas a coopermen.
925500	926500	Pas a coopermen.
